make,model,series,body,year_from,year_to,engine_code,engine_litres,engine_kw,trim_code,drivetrain,front_pads,rear_pads,park_brake_shoes,notes
Mercedes-Benz,E-Class,W213,Sedan,2016,2018,4-matic,3.5,245,E 400,AWD,DB2620,,,Other Products
Mercedes-Benz,E-Class,W213,Sedan,2016,2018,4-matic,3,245,E 400,AWD,DB2620,,,Other Products
Mercedes-Benz,E-Class,S210,Wagon,1999,2003,4-matic,4.3,205,E 430 T,AWD,,DB1241,,
Mercedes-Benz,E-Class,A238,Convertible,2018,2020,4-matic,3,270,E 450,AWD,DB2620,,,Other Products
Mercedes-Benz,E-Class,S210,Wagon,1997,2003,,4.3,205,E 430 T,RWD,DB1320,DB1241,,Std. 4-Wheel Disc
Mercedes-Benz,E-Class,S210,Wagon,1996,1997,,4.2,205,E 420 T,RWD,DB1320,DB1241,,Std. 4-Wheel Disc
Mercedes-Benz,E-Class,W210,Sedan,1997,2002,,4.3,205,E 430,RWD,DB1320,DB1241,,Std. 4-Wheel Disc
Mercedes-Benz,E-Class,W213,Sedan,2018,2020,4-matic,3,270,E 450,AWD,DB2620,,,Other Products
Mercedes-Benz,E-Class,C238,Coupe,2018,2020,4-matic,3,270,E 450,AWD,DB2620,,,Other Products
Mercedes-Benz,E-Class,C207,Coupe,2011,2013,,4.7,300,E 500,RWD,DB2183,DB2182,,Other Products
Mercedes-Benz,E-Class,C207,Coupe,2009,2011,,5.5,285,E 500,RWD,DB2183,DB2182,,Std. Brake System
Mercedes-Benz,E-Class,A207,Convertible,2011,2013,,4.7,300,E 500,RWD,DB2183,DB2182,,Std. 4-Wheel Disc
Mercedes-Benz,E-Class,A207,Convertible,2010,2011,,5.5,285,E 500,RWD,DB2183,DB2182,,Std. Brake System
Mercedes-Benz,E-Class,S212,Wagon,2011,2013,,4.7,300,E 500,RWD,,DB1657,,
Mercedes-Benz,E-Class,S212,Wagon,2009,2011,,5.5,285,E 500,RWD,,DB1657,,
Mercedes-Benz,E-Class,W211,Sedan,2002,2008,Kompressor AMG,5.5,350,E 55,RWD,,DB2363,,
Mercedes-Benz,E-Class,S211,Wagon,2003,2009,4-matic,5,225,E 500 T,AWD,DB2048,DB1657,,Other Products
Mercedes-Benz,E-Class,W212,Sedan,2011,2013,,4.7,300,E 500,RWD,,DB1657,,
Mercedes-Benz,E-Class,W212,Sedan,2009,2011,,5.5,285,E 500,RWD,,DB1657,,
Mercedes-Benz,E-Class,W211,Sedan,2006,2008,,5.5,285,E 500,RWD,DB2048,DB1657,,Other Products
Mercedes-Benz,E-Class,W211,Sedan,2002,2008,,5,225,E 500,RWD,DB1453,DB1657,,Std. 4-Wheel Disc
Mercedes-Benz,E-Class,S211,Wagon,2006,2009,,5.5,285,E 500 T,RWD,DB2048,DB1657,,Other Products
Mercedes-Benz,E-Class,S211,Wagon,2003,2009,,5,225,E 500 T,RWD,,DB1657,,
Mercedes-Benz,E-Class,S211,Wagon,2003,2009,Kompressor AMG,5.4,350,E 55 T,RWD,,DB2363,,
Mercedes-Benz,E-Class,S211,Wagon,2006,2009,AMG,6.2,378,E 63,RWD,DB2515,,,Other Products
Mercedes-Benz,E-Class,S210,Wagon,1997,2003,AMG,5.4,260,E 55 T,RWD,DB1408,DB1241,,Std. 4-Wheel Disc
