make,model,series,body,year_from,year_to,engine_code,engine_litres,engine_kw,trim_code,drivetrain,front_pads,rear_pads,park_brake_shoes,notes
Volkswagen,Golf,"MKVII, 5G1, BQ1, BE1, BE2",Hatchback,2013,2018,GTI,2,169,,FWD,DB2513,DB2415,,Std. 4-Wheel Disc
Volkswagen,Golf,"MKVII, 5G1, BQ1, BE1, BE2",Hatchback,2017,2020,GTI,2,180,,FWD,DB2513,DB2415,,Std. 4-Wheel Disc
Volkswagen,Golf,"MKVII, 5G1, BQ1, BE1, BE2",Hatchback,2013,2017,4motion,2,206,R,AWD,DB2513,DB2415,,Std. 4-Wheel Disc
Volkswagen,Golf,"MKVII, 5G1, BQ1, BE1, BE2",Hatchback,2016,2020,4motion,2,213,R,AWD,DB2513,DB2415,,Std. 4-Wheel Disc
Volkswagen,Golf,"MKIV, 1J5",Wagon,1999,2006,,2,85,,FWD,DB1405,,,Other Products
Volkswagen,Golf,"MKIV, 1E7",Convertible,1998,2002,,2,85,,FWD,DB1327,DB1449,,Std. 4-Wheel Disc
Volkswagen,Golf,"MKIV, 1J1",Hatchback,1997,2004,,2,85,,FWD,DB1405,,,Std. 4-Wheel Disc
Volkswagen,Golf,"MKVI, 5K1",Hatchback,2009,2013,4motion,2,188,R,AWD,DB1405,DB1865,,Other Products
Volkswagen,Golf,"MKV, 1K1",Hatchback,2003,2008,TDI 16V,2,103,,FWD,DB1387,DB1449,,Std. 4-Wheel Disc
Volkswagen,Golf,"MKVI, AJ5",Wagon,2009,2013,TDI,2,103,,FWD,DB1405,DB1449,,Std. 4-Wheel Disc
Volkswagen,Golf,"MKVI, 5K1",Hatchback,2008,2013,TDI,2,103,,FWD,DB1405,DB1449,,Std. 4-Wheel Disc
Volkswagen,Golf,"MKV, 1K1",Hatchback,2004,2008,TDI,2,103,,FWD,DB1387,DB1449,,Std. 4-Wheel Disc
Volkswagen,Golf,"MKVII, BA5, BV5",Wagon,2015,2017,4motion,2,206,R,AWD,DB2513,DB2415,,Std. 4-Wheel Disc
Volkswagen,Golf,"MKVII, BA5, BV5",Wagon,2016,2020,4motion,2,213,R,AWD,DB2513,DB2415,,Std. 4-Wheel Disc
Volkswagen,Golf,"MKIV, 1J1",Hatchback,2000,2005,,2.3,125,,FWD,DB1492,,,Std. 4-Wheel Disc
Volkswagen,Golf,"CG5, DB5",Wagon,2021,2023,TSI 4motion,2,235,R,AWD,DB2513,,,Std. 4-Wheel Disc
Volkswagen,Golf,"CD1, DA1",Hatchback,2020,2024,TSI 4motion,2,235,R,AWD,DB2513,,,Std. 4-Wheel Disc
Volkswagen,Golf,"MKVII, 5G1, BQ1, BE1, BE2",Hatchback,2012,2018,TDI,2,110,,FWD,DB2383,DB2384,,Std. 4-Wheel Disc
Volkswagen,Golf,"MKVII, BA5, BV5",Wagon,2013,2018,TDI,2,110,,FWD,DB2383,DB2384,,Std. 4-Wheel Disc
Volkswagen,Jetta,"162, 163, AV3, AV2",Sedan,2011,2017,TSI,1.4,118,,FWD,DB1405,DB2211,,Std. 4-Wheel Disc
Volkswagen,Golf,"MKV, 1K1",Hatchback,2006,2010,4motion,3.2,184,,AWD,DB2210,DB1449,,Std. 4-Wheel Disc
Volkswagen,Golf,"MKIV, 1J1",Hatchback,2002,2005,4motion,3.2,177,,AWD,DB1408,DB1192,,Std. 4-Wheel Disc
Volkswagen,Golf,"MKIV, 1J1",Hatchback,1999,2005,4motion,2.8,150,,AWD,DB1492,,,Std. 4-Wheel Disc
Volkswagen,Golf,"MKIII, 1H1",Hatchback,1994,1997,,2.8,128,,FWD,DB1327,DB1449,,Other Products
Volkswagen,Jetta,1K2,Sedan,2008,2010,TSI,1.4,118,,FWD,DB1405,DB1865,,Std. 4-Wheel Disc
Volkswagen,Jetta,"162, 163, AV3, AV2",Sedan,2010,2015,TDI,1.6,77,,FWD,DB1405,DB2211,,Std. 4-Wheel Disc
Volkswagen,Jetta,1K2,Sedan,2006,2010,FSI,1.6,85,,FWD,DB1405,DB1865,,Std. 4-Wheel Disc
Volkswagen,Jetta,1K2,Sedan,2006,2010,,1.6,75,,FWD,DB1405,DB1865,,Std. 4-Wheel Disc
Volkswagen,Jetta,1K2,Sedan,2009,2010,TDI,1.6,77,,FWD,DB1405,DB1865,,Std. 4-Wheel Disc
Volkswagen,Jetta,1K2,Sedan,2005,2010,TDI,2,103,,FWD,DB1405,DB1865,,Std. 4-Wheel Disc
