make,model,series,body,year_from,year_to,engine_code,engine_litres,engine_kw,trim_code,drivetrain,front_pads,rear_pads,park_brake_shoes,notes
Isuzu,D-MAX,"TFR,TFS",Ute,2007,2012,DiTD,3.0,120,,RWD,,,BS1793,"Brake Hoses - Front, Std. Suspension and 2in (50mm) Lift"
Isuzu,D-MAX,"TFR,TFS",Ute,2007,2012,DiTD,3.0,120,,RWD,DB1468,,BS5010,Std. Front Disc / Rear Drum Brake
Isuzu,D-MAX,"TFR,TFS",Ute,2007,2012,DiTD,3.0,120,,RWD,BR2840,,BS1793,Other Products
Isuzu,F RD 500,FRR90,Platform/Chassis,2007,2010,,,,,,,,CBS5071,Other Products
Isuzu,F RR 525,FRR34,Platform/Chassis,2003,2007,,,,,,,,CBS5069,Other Products
Isuzu,F RR 550,FRR32,Platform/Chassis,1996,2003,,,,,,,,CBS5069,Other Products
Isuzu,F RR 550,FRR34,Platform/Chassis,2003,2007,,,,,,,,CBS5069,Other Products
Isuzu,F RR 550S,FRR33,Platform/Chassis,1996,2003,,,,,,,,CBS5069,Other Products
Isuzu,F SR 500,,Platform/Chassis,1986,1992,,,,,,,,CBS5069,Other Products
Isuzu,F SR 500,,Platform/Chassis,1992,1995,,,,,,,,CBS5069,Other Products
Isuzu,F SR 700,FSR32,Platform/Chassis,1996,2002,,,,,,,,CBS5069,Other Products
Isuzu,F SR450,,Platform/Chassis,1988,1993,,,,,,,,CBS5069,Other Products
Isuzu,F SR450,,Platform/Chassis,1988,1996,,,,,,,,CBS5069,Other Products
Isuzu,F SR500,,Platform/Chassis,1992,1996,,,,,,,,CBS5069,Other Products
Isuzu,FORWARD F 110-210,,Platform/Chassis,2006,,,,,,,CVP305,,,Other Products
Isuzu,"FORWARD F SR 11 Ha, SR 11 A",FSR11,Platform/Chassis,1986,1990,,,,,,,,CBS5069,Other Products
Isuzu,FORWARD F SR 11 KTRA,FSR11,Platform/Chassis,1986,1990,,,,,,,,CBS5069,Other Products
Isuzu,"FORWARD F SR 12 Ra, SR 12 Hra, SR 12 KRA",FSR12,Platform/Chassis,1986,1990,,,,,,,,CBS5069,Other Products
Isuzu,"FORWARD F SR 12ha, SR 12LA",FSR12,Platform/Chassis,1986,1990,,,,,,,,CBS5069,Other Products
Isuzu,FX D 1000,FXD77,Platform/Chassis,2008,2010,,,,,,,,B4720,Other Products
Isuzu,FX D 1000,FXD77,Platform/Chassis,2010,,,,,,,,,B4720,Other Products
Isuzu,FX L 1500,FXL77,Platform/Chassis,2009,2010,,,,,,,,B4720,Other Products
Isuzu,FX L 1500,FXL77,Platform/Chassis,2010,,,,,,,,,B4720,Other Products
Isuzu,FX R 1000,FXR77,Platform/Chassis,2008,2010,,,,,,,,B4720,Other Products
Isuzu,FX R 1000,FXR77,Platform/Chassis,2010,,,,,,,,,B4720,Other Products
Isuzu,FX Y 1500,FXY77,Platform/Chassis,2009,2010,,,,,,,,B4720,Other Products
Isuzu,FX Y 1500,FXY77,Platform/Chassis,2010,,,,,,,,,B4720,Other Products
Isuzu,FX Z 1500,FXZ77,Platform/Chassis,2008,2010,,,,,,,,B4720,Other Products
Isuzu,FX Z 1500,FXZ77,Platform/Chassis,2009,2010,,,,,,,,B4720,Other Products
Isuzu,FX Z 1500,FXZ77,Platform/Chassis,2010,,,,,,,,,B4720,Other Products
Isuzu,FY H 2000,FYH77,Platform/Chassis,2012,,,,,,,,,B4720,Other Products
Isuzu,FY J 2000,FYJ77,Platform/Chassis,2012,,,,,,,,,B4720,Other Products
Isuzu,FY X 2500,FYX77,Concrete Mixer,2012,2017,,,,,,,,B4720,Other Products
Isuzu,FY X 2500,FYX77,Platform/Chassis,2012,,,,,,,,,B4720,Other Products
Isuzu,GIGA CXY 385,CXY51,Platform/Chassis,2001,2008,,,,,,,,B4707,Other Products
