make,model,series,body,year_from,year_to,engine_code,engine_litres,engine_kw,trim_code,drivetrain,front_pads,rear_pads,park_brake_shoes,notes
Subaru,Outback,BS,Wagon,2014,2020,,3.6,191,,AWD,DB1722,DB2398,,Std. 4-Wheel Disc
Subaru,Outback,BS,Wagon,2014,2020,,3.6,191,,AWD,BR6015,DB2398,,Other Products
Subaru,Outback,BR,Wagon,2009,2015,,3.6,191,R,AWD,DB1722,DB1789,,Std. 4-Wheel Disc
Subaru,Outback,BR,Wagon,2009,2015,,3.6,191,R,AWD,BR2650,DB1789,,Other Products
Subaru,Sherpa 700,,Hatchback,1982,1989,,0.7,27,,FWD,DB1160,,,Std. Brake System
Subaru,Solterra,,SUV,2022,,EV,,160,,AWD,DB2004,DB2529,,Std. 4-Wheel Disc
Subaru,SVX,CX,Coupe,1994,1997,i 24V,3.3,162,,AWD,DB438,DB1186,,Std. 4-Wheel Disc
Subaru,SVX,CX,Coupe,1992,1994,i 24V,3.3,169,,AWD,DB438,DB1186,,Std. 4-Wheel Disc
Subaru,Tribeca,B9,SUV,2006,2007,,3.0,180,,AWD,DB1722,DB1789,,Std. 4-Wheel Disc
Subaru,Tribeca,B9,SUV,2007,2013,,3.6,190,,AWD,DB1722,DB1789,,Std. 4-Wheel Disc
Subaru,Vortex,XT,Coupe,1984,1990,Turbo,1.8,100,,AWD,,DB419,,Std. 4-Wheel Disc
Subaru,Vortex,XT,Coupe,1988,1990,Turbo,1.8,88,,AWD,,DB419,,Std. 4-Wheel Disc
Subaru,WRX,VA,Sedan,2013,2022,,2.0,197,,AWD,DB1722,DB1803,,Other Products
Subaru,WRX,VB,Sedan,2022,,,2.4,202,,AWD,DB2480,DB1789,,Std. 4-Wheel Disc
Subaru,WRX,VB,Sedan,2022,,,2.4,202,,AWD,BR6049,DB1789,,Other Products
Subaru,WRX,VN,Wagon,2022,,,2.4,202,,AWD,,BR2662,,Std. 4-Wheel Disc
Subaru,WRX,VN,Wagon,2022,,,2.4,202,,AWD,BR6049,BR2662,,Other Products
Subaru,WRX Sti,VA,Sedan,2013,2022,,2.5,221,,AWD,,DB1521,,Other Products
Subaru,XV,GP,SUV,2014,2017,Hybrid,2.0,110,,AWD,DB1491,DB1803,,Other Products
Subaru,XV,GP,SUV,2014,2022,Hybrid,2.0,120,,AWD,DB1491,DB1803,,Other Products
Subaru,XV,G5X,SUV,2017,2022,i,2.0,115,,AWD,DB2480,DB2398,,Std. 4-Wheel Disc
Subaru,XV,G5X,SUV,2017,2022,i,2.0,115,,AWD,BR3054,BR3053,,Other Products
Subaru,XV,GP,SUV,2011,2017,i,2.0,110,,AWD,BR650,BR2667,,Other Products
Subaru,XV,GP,SUV,2011,2017,i,2.0,110,,AWD,DB1491,DB1803,,Std. 4-Wheel Disc
Subaru,XV,"GT, G24",SUV,2019,,i e-BOXER,2.0,110,,AWD,DB2480,DB2398,,Std. 4-Wheel Disc
Subaru,XV,"GT, G24",SUV,2019,,i e-BOXER,2.0,110,,AWD,BR3054,BR3053,,Other Products
