part_number,name,voltage,capacity_ah,length_mm,width_mm,height_mm,terminal_layout,cca,rc,warranty_months,category,tier,make,model,year_from,year_to,series,engine_type,drive_type,body_type,chassis,engine_code,power_kw,is_auxiliary
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,280ZX,1978,1984,HGS130 2.8 Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,HGS130,L28E,103,No
57 MF,Hi Performance (Car & Passenger Vehicle),12,57,231,171,184,D Polarity STD Terminal,560,100,30,Car & Passenger Vehicles,Hi Performance,NISSAN,280ZX,1978,1984,HGS130 2.8 Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,HGS130,L28E,103,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,NISSAN,300ZX,1989,2002,Z32 Z32 (GREY IMPORT) Petrol Rear-Wheel Drive Targa,Petrol,Rear-Wheel Drive,Targa,Z32,VG30DETT,208,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,NISSAN,300ZX,1989,2002,Z32 Z32 (GREY IMPORT) Petrol Rear-Wheel Drive Targa,Petrol,Rear-Wheel Drive,Targa,Z32,VG30DETT,208,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,NISSAN,300ZX,1990,1997,Z32 3.0 Twin Turbo Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z32,VG30DETT,197,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,NISSAN,300ZX,1990,1997,Z32 3.0 Twin Turbo Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z32,VG30DETT,197,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,NISSAN,300ZX,1989,1997,Z32 3.0 Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z32,VG30DE,168,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,NISSAN,300ZX,1989,1997,Z32 3.0 Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z32,VG30DE,168,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,NISSAN,300ZX,1989,1997,Z32 3.0 Twin Turbo Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z32,VG30DETT,208,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,NISSAN,300ZX,1989,1997,Z32 3.0 Twin Turbo Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z32,VG30DETT,208,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,NISSAN,300ZX,1992,1996,Z32 3.0 Petrol Rear-Wheel Drive Convertible,Petrol,Rear-Wheel Drive,Convertible,Z32,VG30DE,166,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,NISSAN,300ZX,1992,1996,Z32 3.0 Petrol Rear-Wheel Drive Convertible,Petrol,Rear-Wheel Drive,Convertible,Z32,VG30DE,166,No
NS70X MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,D Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,NISSAN,300ZX,1987,1990,Z31 3.0 Turbo Petrol Rear-Wheel Drive Targa,Petrol,Rear-Wheel Drive,Targa,Z31,VG30ET,149,No
NS70 MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,D Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,NISSAN,300ZX,1987,1990,Z31 3.0 Turbo Petrol Rear-Wheel Drive Targa,Petrol,Rear-Wheel Drive,Targa,Z31,VG30ET,149,No
N70ZZX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,D Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,NISSAN,300ZX,1984,1987,Z31 3.0 Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z31,VG30E,125,No
N70ZZ MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,D Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,NISSAN,300ZX,1984,1987,Z31 3.0 Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z31,VG30E,125,No
N70ZZX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,D Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,NISSAN,300ZX,1984,1987,Z31 3.0 Petrol Rear-Wheel Drive Targa,Petrol,Rear-Wheel Drive,Targa,Z31,VG30E,125,No
N70ZZ MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,D Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,NISSAN,300ZX,1984,1987,Z31 3.0 Petrol Rear-Wheel Drive Targa,Petrol,Rear-Wheel Drive,Targa,Z31,VG30E,125,No
NS40ZLX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity SP Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,180SX,1992,1997,S13 2.0 Turbo Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,S13,SR20DET,153,No
NS40ZL MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,NISSAN,180SX,1992,1997,S13 2.0 Turbo Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,S13,SR20DET,153,No
NS40ZLSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity STD Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,180SX,1991,1994,S13 2.0 Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,S13,SR20DE,119,No
NS40ZLS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,NISSAN,180SX,1991,1994,S13 2.0 Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,S13,SR20DE,119,No
NS40ZLSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity STD Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,180SX,1991,1994,S13 2.0 Turbo Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,S13,SR20DET,147,No
NS40ZLS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,NISSAN,180SX,1991,1994,S13 2.0 Turbo Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,S13,SR20DET,147,No
NS40ZLSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity STD Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,180SX,1989,1992,S13 1.8 Turbo Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,S13,CA18DET,148,No
NS40ZLS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,NISSAN,180SX,1989,1992,S13 1.8 Turbo Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,S13,CA18DET,148,No
NS40ZLSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity STD Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,180SX,1988,1992,S13 1.8 Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,S13,CA18DE,97,No
NS40ZLS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,NISSAN,180SX,1988,1992,S13 1.8 Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,S13,CA18DE,97,No
NS40ZLX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity SP Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,180SX,1988,1992,S13 1.8 Turbo Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,S13,CA18DET,130,No
NS40ZL MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,NISSAN,180SX,1988,1992,S13 1.8 Turbo Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,S13,CA18DET,130,No
NS40ZLSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity STD Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,180SX,1988,1992,S13 1.8 Turbo Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,S13,CA18DT,124,No
NS40ZLS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,NISSAN,180SX,1988,1992,S13 1.8 Turbo Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,S13,CA18DT,124,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,350Z,2007,2009,Z33 3.5 (BAZ33) Petrol Rear-Wheel Drive Convertible,Petrol,Rear-Wheel Drive,Convertible,Z33,VQ35HR,230,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,NISSAN,350Z,2007,2009,Z33 3.5 (BAZ33) Petrol Rear-Wheel Drive Convertible,Petrol,Rear-Wheel Drive,Convertible,Z33,VQ35HR,230,No
NS60L MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity SP Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,NISSAN,350Z,2007,2009,Z33 3.5 (BAZ33) Petrol Rear-Wheel Drive Convertible,Petrol,Rear-Wheel Drive,Convertible,Z33,VQ35HR,230,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,350Z,2007,2009,Z33 3.5 (BAZ33) Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z33,VQ35HR,230,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,NISSAN,350Z,2007,2009,Z33 3.5 (BAZ33) Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z33,VQ35HR,230,No
NS60L MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity SP Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,NISSAN,350Z,2007,2009,Z33 3.5 (BAZ33) Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z33,VQ35HR,230,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,350Z,2005,2007,Z33 3.5 (AAZ33) Petrol Rear-Wheel Drive Convertible,Petrol,Rear-Wheel Drive,Convertible,Z33,VQ35DE,221,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,NISSAN,350Z,2005,2007,Z33 3.5 (AAZ33) Petrol Rear-Wheel Drive Convertible,Petrol,Rear-Wheel Drive,Convertible,Z33,VQ35DE,221,No
NS60L MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity SP Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,NISSAN,350Z,2005,2007,Z33 3.5 (AAZ33) Petrol Rear-Wheel Drive Convertible,Petrol,Rear-Wheel Drive,Convertible,Z33,VQ35DE,221,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,350Z,2005,2007,Z33 3.5 (AAZ33) Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z33,VQ35DE,221,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,NISSAN,350Z,2005,2007,Z33 3.5 (AAZ33) Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z33,VQ35DE,221,No
NS60L MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity SP Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,NISSAN,350Z,2005,2007,Z33 3.5 (AAZ33) Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z33,VQ35DE,221,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,350Z,2003,2007,Z33 3.5 (AAZ33) Petrol Rear-Wheel Drive Convertible,Petrol,Rear-Wheel Drive,Convertible,Z33,VQ35DE,206,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,NISSAN,350Z,2003,2007,Z33 3.5 (AAZ33) Petrol Rear-Wheel Drive Convertible,Petrol,Rear-Wheel Drive,Convertible,Z33,VQ35DE,206,No
NS60L MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity SP Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,NISSAN,350Z,2003,2007,Z33 3.5 (AAZ33) Petrol Rear-Wheel Drive Convertible,Petrol,Rear-Wheel Drive,Convertible,Z33,VQ35DE,206,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,350Z,2002,2007,Z33 3.5 (AAZ33) Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z33,VQ35DE,206,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,NISSAN,350Z,2002,2007,Z33 3.5 (AAZ33) Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z33,VQ35DE,206,No
NS60L MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity SP Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,NISSAN,350Z,2002,2007,Z33 3.5 (AAZ33) Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z33,VQ35DE,206,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,ALTIMA,2013,2017,L33 2.5 Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,L33,QR25DE,127,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,NISSAN,ALTIMA,2013,2017,L33 2.5 Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,L33,QR25DE,127,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,ALTIMA,2013,2017,L33 3.5 Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,L33,VQ35DE,183,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,NISSAN,ALTIMA,2013,2017,L33 3.5 Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,L33,VQ35DE,183,No
NS60L MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity SP Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,NISSAN,ALMERA,2012,2013,N17 1.5 i Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,N17,HR15DE,75,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,370Z,2013,2021,Z34 3.7 Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z34,VQ37VHR,245,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,NISSAN,370Z,2013,2021,Z34 3.7 Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z34,VQ37VHR,245,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,370Z,2013,2021,Z34 NISMO 3.7 Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z34,VQ37VHR,253,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,NISSAN,370Z,2013,2021,Z34 NISMO 3.7 Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z34,VQ37VHR,253,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,370Z,2013,2020,Z34 3.7 Petrol Rear-Wheel Drive Convertible,Petrol,Rear-Wheel Drive,Convertible,Z34,VQ37VHR,245,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,NISSAN,370Z,2013,2020,Z34 3.7 Petrol Rear-Wheel Drive Convertible,Petrol,Rear-Wheel Drive,Convertible,Z34,VQ37VHR,245,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,370Z,2009,2013,Z34 3.7 Petrol Rear-Wheel Drive Convertible,Petrol,Rear-Wheel Drive,Convertible,Z34,VQ37VHR,243,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,NISSAN,370Z,2009,2013,Z34 3.7 Petrol Rear-Wheel Drive Convertible,Petrol,Rear-Wheel Drive,Convertible,Z34,VQ37VHR,243,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,370Z,2009,2013,Z34 3.7 V6 VVEL Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z34,VQ37VHR,243,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,NISSAN,370Z,2009,2013,Z34 3.7 V6 VVEL Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,Z34,VQ37VHR,243,No
LN1 MF,Hybrid Auxiliary (Car & Passenger Vehicle),12,52,206,174,190,C Polarity STD Terminal,438,91,24,Car & Passenger Vehicles,Hybrid Auxiliary,NISSAN,ARIYA,2020,2026,FE0 EV e-4ORCE Electric Motor All-wheel Drive SUV,Electric Motor,All-wheel Drive,SUV,FE0,AM67,290,No
LN1 MF,Hybrid Auxiliary (Car & Passenger Vehicle),12,52,206,174,190,C Polarity STD Terminal,438,91,24,Car & Passenger Vehicles,Hybrid Auxiliary,NISSAN,ARIYA,2020,2026,FE0 EV Electric Motor Front-Wheel Drive SUV,Electric Motor,Front-Wheel Drive,SUV,FE0,AM67,178,No
LN1 MF,Hybrid Auxiliary (Car & Passenger Vehicle),12,52,206,174,190,C Polarity STD Terminal,438,91,24,Car & Passenger Vehicles,Hybrid Auxiliary,NISSAN,ARIYA,2020,2026,FE0 EV Electric Motor Front-Wheel Drive SUV,Electric Motor,Front-Wheel Drive,SUV,FE0,AM67,160,No
N70ZZXHDMF,"Overlander (SUV, 4x4 & Light Commercial)",12,100,305,171,202,D Polarity STD/WNUT Terminal,760,180,36,"SUV, 4x4 & Light Commercial",Overlander 4x4,NISSAN,ATLAS,2007,2026,F24 TZ3F24 Diesel Rear-Wheel Drive Truck Tractor,Diesel,Rear-Wheel Drive,Truck Tractor,F24,ZD30DDTi,0,No
N70ZZX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,D Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,NISSAN,ATLAS,2007,2026,F24 TZ3F24 Diesel Rear-Wheel Drive Truck Tractor,Diesel,Rear-Wheel Drive,Truck Tractor,F24,ZD30DDTi,0,No
N70ZZ MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,D Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,NISSAN,ATLAS,2007,2026,F24 TZ3F24 Diesel Rear-Wheel Drive Truck Tractor,Diesel,Rear-Wheel Drive,Truck Tractor,F24,ZD30DDTi,0,No
N100 MF,"Heavy Duty (Truck, Bus & Heavy Equipment)",12,100,408,173,210,D Polarity STD Terminal,740,182,12,"Truck, Bus & Heavy Equipment",Heavy Duty,NISSAN,ATLAS,1992,1993,"H42,H41,F23 3.0 Diesel Rear-Wheel Drive Platform/Chassis",Diesel,Rear-Wheel Drive,Platform/Chassis,"H42,H41,F23",BD30II,74,No
N70ZZX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,D Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,NISSAN,CARAVAN,2004,2012,"E25 3.0 TDi (VWE25, CWGE25, MG2E25) Diesel Rear-Wheel Drive Van",Diesel,Rear-Wheel Drive,Van,E25,ZD30DDTi,96,No
N70ZZ MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,D Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,NISSAN,CARAVAN,2004,2012,"E25 3.0 TDi (VWE25, CWGE25, MG2E25) Diesel Rear-Wheel Drive Van",Diesel,Rear-Wheel Drive,Van,E25,ZD30DDTi,96,No
N70ZZX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,D Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,NISSAN,CARAVAN,2004,2012,"E25 3.0 TDi 4WD (VWME25, CWMGE25) Diesel All-wheel Drive Van",Diesel,All-wheel Drive,Van,E25,ZD30DDTi,96,No
N70ZZ MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,D Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,NISSAN,CARAVAN,2004,2012,"E25 3.0 TDi 4WD (VWME25, CWMGE25) Diesel All-wheel Drive Van",Diesel,All-wheel Drive,Van,E25,ZD30DDTi,96,No
75D23R MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,D Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,CARAVAN,2001,2012,E25 2.4 i (CQGE25) Petrol Rear-Wheel Drive Van,Petrol,Rear-Wheel Drive,Van,E25,KA24DE,103,No
55D23R MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,D Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,NISSAN,CARAVAN,2001,2012,E25 2.4 i (CQGE25) Petrol Rear-Wheel Drive Van,Petrol,Rear-Wheel Drive,Van,E25,KA24DE,103,No
75D23R MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,D Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,CARAVAN,2000,2007,E25 2.0 i (VPE25) Petrol Rear-Wheel Drive Van,Petrol,Rear-Wheel Drive,Van,E25,KA20DE,88,No
55D23R MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,D Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,NISSAN,CARAVAN,2000,2007,E25 2.0 i (VPE25) Petrol Rear-Wheel Drive Van,Petrol,Rear-Wheel Drive,Van,E25,KA20DE,88,No
75D23R MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,D Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,NISSAN,CARAVAN,2000,2007,E25 2.0 i (VWE25) Petrol Rear-Wheel Drive Bus,Petrol,Rear-Wheel Drive,Bus,E25,KA20DE,88,No
55D23R MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,D Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,NISSAN,CARAVAN,2000,2007,E25 2.0 i (VWE25) Petrol Rear-Wheel Drive Bus,Petrol,Rear-Wheel Drive,Bus,E25,KA20DE,88,No
