part_number,name,voltage,capacity_ah,length_mm,width_mm,height_mm,terminal_layout,cca,rc,warranty_months,category,tier,make,model,year_from,year_to,series,engine_type,drive_type,body_type,chassis,engine_code,power_kw,is_auxiliary
DIN65LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,70,276,175,190,C Polarity STD Terminal,720,120,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,BMW,X3,2006,2008,3.0 si Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,E83,"N52 B30 BF,N52 B30 A",200,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,BMW,X3,2006,2008,3.0 si Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,E83,"N52 B30 BF,N52 B30 A",200,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,BMW,X3,2006,2008,3.0 si Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,E83,"N52 B30 BF,N52 B30 A",200,No
DIN85LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,92,353,175,190,C Polarity STD Terminal,850,160,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,BMW,X3,2004,2007,2.0 d Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,E83,M47 D20 (204D4),110,No
DIN85LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,105,351,175,190,C Polarity STD Terminal,900,190,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,BMW,X3,2004,2007,2.0 d Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,E83,M47 D20 (204D4),110,No
DIN85LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,88,353,175,190,C Polarity STD Terminal,760,165,30,Car & Passenger Vehicles,Hi Performance DIN,BMW,X3,2004,2007,2.0 d Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,E83,M47 D20 (204D4),110,No
DIN65LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,70,276,175,190,C Polarity STD Terminal,720,120,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,BMW,X3,2004,2006,2.5 i Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,E83,M54 B25 (256S5),141,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,BMW,X3,2004,2006,2.5 i Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,E83,M54 B25 (256S5),141,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,BMW,X3,2004,2006,2.5 i Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,E83,M54 B25 (256S5),141,No
DIN65LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,70,276,175,190,C Polarity STD Terminal,720,120,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,BMW,X3,2004,2006,3.0 i xDrive Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,E83,M54 B30 (306S3),170,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,BMW,X3,2004,2006,3.0 i xDrive Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,E83,M54 B30 (306S3),170,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,BMW,X3,2004,2006,3.0 i xDrive Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,E83,M54 B30 (306S3),170,No
DIN85LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,92,353,175,190,C Polarity STD Terminal,850,160,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,BMW,X3,2004,2005,3.0 d Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,E83,M57 D30 (306D2),150,No
DIN85LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,105,351,175,190,C Polarity STD Terminal,900,190,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,BMW,X3,2004,2005,3.0 d Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,E83,M57 D30 (306D2),150,No
DIN85LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,88,353,175,190,C Polarity STD Terminal,760,165,30,Car & Passenger Vehicles,Hi Performance DIN,BMW,X3,2004,2005,3.0 d Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,E83,M57 D30 (306D2),150,No
DIN75LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,80,316,175,190,C Polarity STD Terminal,800,155,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,BMW,X5,2023,2026,xDrive 50 e Plug-in-Hybrid Plug-In Hybrid All-wheel Drive SUV,Plug-In Hybrid,All-wheel Drive,SUV,"F95,G05",B58 B30 S,360,No
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,BMW,X5,2023,2026,xDrive M60 i Mild-Hybrid Mild Hybrid All-wheel Drive SUV,Mild Hybrid,All-wheel Drive,SUV,"F95,G05",S68 B44 A,390,No
DIN85LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,92,353,175,190,C Polarity STD Terminal,850,160,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,BMW,X5,2023,2026,xDrive M60 i Mild-Hybrid Mild Hybrid All-wheel Drive SUV,Mild Hybrid,All-wheel Drive,SUV,"F95,G05",S68 B44 A,390,No
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,BMW,X5,2019,2026,M Competition Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"F95,G05",S63 B44 B,460,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,BMW,X5,2019,2026,M Competition Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"F95,G05",S63 B44 B,460,Yes
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,BMW,X5,2019,2023,xDrive 25 d Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,"F95,G05",B47 D20 B,170,No
DIN85LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,92,353,175,190,C Polarity STD Terminal,850,160,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,BMW,X5,2019,2023,xDrive 25 d Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,"F95,G05",B47 D20 B,170,No
DIN85LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,92,353,175,190,C Polarity STD Terminal,850,160,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,BMW,X5,2019,2023,xDrive 45 e Plug-in Hybrid Plug-In Hybrid All-wheel Drive SUV,Plug-In Hybrid,All-wheel Drive,SUV,"F95,G05",B58 B30 C,290,No
DIN75LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,80,316,175,190,C Polarity STD Terminal,800,155,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,BMW,X5,2019,2023,xDrive 45 e Plug-in Hybrid Plug-In Hybrid All-wheel Drive SUV,Plug-In Hybrid,All-wheel Drive,SUV,"F95,G05",B58 B30 C,290,No
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,BMW,X5,2019,2023,xDrive M50 i Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"F95,G05",N63 B44 D,390,No
