part_number,name,voltage,capacity_ah,length_mm,width_mm,height_mm,terminal_layout,cca,rc,warranty_months,category,tier,make,model,year_from,year_to,series,engine_type,drive_type,body_type,chassis,engine_code,power_kw,is_auxiliary
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,SCUDO,2008,2015,2.0 D Multijet Diesel Front-Wheel Drive Van,Diesel,Front-Wheel Drive,Van,"270_,272_","RHG,RHK",88,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,FIAT,FREEMONT,2011,2016,2.4 Petrol Front-Wheel Drive MPV,Petrol,Front-Wheel Drive,MPV,345_,"ED3,EDG",125,No
57 MF,Hi Performance (Car & Passenger Vehicle),12,57,231,171,184,D Polarity STD Terminal,560,100,30,Car & Passenger Vehicles,Hi Performance,FIAT,FREEMONT,2011,2016,2.4 Petrol Front-Wheel Drive MPV,Petrol,Front-Wheel Drive,MPV,345_,"ED3,EDG",125,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,FIAT,FREEMONT,2011,2016,3.6 Petrol Front-Wheel Drive MPV,Petrol,Front-Wheel Drive,MPV,345_,ERB,206,No
57 MF,Hi Performance (Car & Passenger Vehicle),12,57,231,171,184,D Polarity STD Terminal,560,100,30,Car & Passenger Vehicles,Hi Performance,FIAT,FREEMONT,2011,2016,3.6 Petrol Front-Wheel Drive MPV,Petrol,Front-Wheel Drive,MPV,345_,ERB,206,No
D34,Yellow Top (Optima),12,55,254,173,199,D Polarity STD Terminal,750,120,36,Optima,Yellow Top,FIAT,FREEMONT,2011,2014,2.0 JTD Diesel Front-Wheel Drive MPV,Diesel,Front-Wheel Drive,MPV,345_,"940 A5.000,939 B5.000",125,No
34,Red Top (Optima),12,50,254,173,199,D Polarity STD Terminal,800,100,36,Optima,Red Top,FIAT,FREEMONT,2011,2014,2.0 JTD Diesel Front-Wheel Drive MPV,Diesel,Front-Wheel Drive,MPV,345_,"940 A5.000,939 B5.000",125,No
DIN65LH EFB,ISS Active EFB MF (Car & Passenger Vehicle),12,70,275,175,190,C Polarity STD Terminal,650,120,24,Car & Passenger Vehicles,ISS Active EFB MF Stop-Start,FIAT,DOBLO,2010,2018,1.4 Petrol Front-Wheel Drive Box Body/MPV,Petrol,Front-Wheel Drive,Box Body/MPV,263_,843 A1.000,70,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,FIAT,DOBLO,2010,2018,1.4 Petrol Front-Wheel Drive Box Body/MPV,Petrol,Front-Wheel Drive,Box Body/MPV,263_,843 A1.000,70,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DOBLO,2010,2018,1.4 Petrol Front-Wheel Drive Box Body/MPV,Petrol,Front-Wheel Drive,Box Body/MPV,263_,843 A1.000,70,No
DIN65LH EFB,ISS Active EFB MF (Car & Passenger Vehicle),12,70,275,175,190,C Polarity STD Terminal,650,120,24,Car & Passenger Vehicles,ISS Active EFB MF Stop-Start,FIAT,DOBLO,2010,2018,"1.6 D Multijet (263WXD1B, 263WXR1B, 263WXX1B, 263ZXD1B,... Diesel Front-Wheel Drive Box Body/MPV",Diesel,Front-Wheel Drive,Box Body/MPV,263_,"263 A8.000,198 A3.000,552 80 444,463 46 020",77,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,FIAT,DOBLO,2010,2018,"1.6 D Multijet (263WXD1B, 263WXR1B, 263WXX1B, 263ZXD1B,... Diesel Front-Wheel Drive Box Body/MPV",Diesel,Front-Wheel Drive,Box Body/MPV,263_,"263 A8.000,198 A3.000,552 80 444,463 46 020",77,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DOBLO,2010,2018,"1.6 D Multijet (263WXD1B, 263WXR1B, 263WXX1B, 263ZXD1B,... Diesel Front-Wheel Drive Box Body/MPV",Diesel,Front-Wheel Drive,Box Body/MPV,263_,"263 A8.000,198 A3.000,552 80 444,463 46 020",77,No
DIN65LH EFB,ISS Active EFB MF (Car & Passenger Vehicle),12,70,275,175,190,C Polarity STD Terminal,650,120,24,Car & Passenger Vehicles,ISS Active EFB MF Stop-Start,FIAT,DOBLO,2010,2018,1.6 D Multijet Diesel Front-Wheel Drive Box Body/MPV,Diesel,Front-Wheel Drive,Box Body/MPV,263_,"263 A4.000,263 A5.000,463 46 020",66,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,FIAT,DOBLO,2010,2018,1.6 D Multijet Diesel Front-Wheel Drive Box Body/MPV,Diesel,Front-Wheel Drive,Box Body/MPV,263_,"263 A4.000,263 A5.000,463 46 020",66,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DOBLO,2010,2018,1.6 D Multijet Diesel Front-Wheel Drive Box Body/MPV,Diesel,Front-Wheel Drive,Box Body/MPV,263_,"263 A4.000,263 A5.000,463 46 020",66,No
DIN65LH EFB,ISS Active EFB MF (Car & Passenger Vehicle),12,70,275,175,190,C Polarity STD Terminal,650,120,24,Car & Passenger Vehicles,ISS Active EFB MF Stop-Start,FIAT,DOBLO,2010,2018,2.0 D Multijet Diesel Front-Wheel Drive Box Body/MPV,Diesel,Front-Wheel Drive,Box Body/MPV,263_,263 A1.000,99,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,FIAT,DOBLO,2010,2018,2.0 D Multijet Diesel Front-Wheel Drive Box Body/MPV,Diesel,Front-Wheel Drive,Box Body/MPV,263_,263 A1.000,99,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DOBLO,2010,2018,2.0 D Multijet Diesel Front-Wheel Drive Box Body/MPV,Diesel,Front-Wheel Drive,Box Body/MPV,263_,263 A1.000,99,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,PANDA,2012,2015,0.9 (312PXG1A) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"312_,319_",312 A2.000,63,No
DIN53LH EFB,ISS Active EFB MF (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,560,100,24,Car & Passenger Vehicles,ISS Active EFB MF Stop-Start,FIAT,PANDA,2012,2015,0.9 (312PXG1A) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"312_,319_",312 A2.000,63,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,PANDA,2012,2015,1.2 (312PXA1A) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"312_,319_",169 A4.000,51,No
DIN53LH EFB,ISS Active EFB MF (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,560,100,24,Car & Passenger Vehicles,ISS Active EFB MF Stop-Start,FIAT,PANDA,2012,2015,1.2 (312PXA1A) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"312_,319_",169 A4.000,51,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,PANDA,2012,2015,1.3 D Multijet (312PXL1A) Diesel Front-Wheel Drive Hatchback,Diesel,Front-Wheel Drive,Hatchback,"312_,319_","199 A9.000,199 A1.000",55,No
DIN53LH EFB,ISS Active EFB MF (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,560,100,24,Car & Passenger Vehicles,ISS Active EFB MF Stop-Start,FIAT,PANDA,2012,2015,1.3 D Multijet (312PXL1A) Diesel Front-Wheel Drive Hatchback,Diesel,Front-Wheel Drive,Hatchback,"312_,319_","199 A9.000,199 A1.000",55,No
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2021,2026,"180 Multijet 2,2 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,"4,634,891,346,356,720",132,No
DIN85LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,92,353,175,190,C Polarity STD Terminal,850,160,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2021,2026,"180 Multijet 2,2 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,"4,634,891,346,356,720",132,No
DIN110LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,110,393,175,190,C Polarity STD Terminal,920,195,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DUCATO,2021,2026,"180 Multijet 2,2 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,"4,634,891,346,356,720",132,No
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2019,2022,"160 Multijet 2,3 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,F1AGL4112,118,No
DIN110LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,110,393,175,190,C Polarity STD Terminal,920,195,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DUCATO,2019,2022,"160 Multijet 2,3 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,F1AGL4112,118,No
DIN85LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,105,351,175,190,C Polarity STD Terminal,900,190,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,FIAT,DUCATO,2019,2022,"160 Multijet 2,3 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,F1AGL4112,118,No
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2015,2022,"180 Multijet 2,3 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,"F1AGL4111,F1AGL4115,F1AGL411B",130,No
DIN110LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,110,393,175,190,C Polarity STD Terminal,920,195,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DUCATO,2015,2022,"180 Multijet 2,3 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,"F1AGL4111,F1AGL4115,F1AGL411B",130,No
DIN85LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,105,351,175,190,C Polarity STD Terminal,900,190,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,FIAT,DUCATO,2015,2022,"180 Multijet 2,3 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,"F1AGL4111,F1AGL4115,F1AGL411B",130,No
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2015,2020,"150 Multijet 2,3 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,"F1AGL411A,F1AGL411C",110,No
DIN85LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,92,353,175,190,C Polarity STD Terminal,850,160,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2015,2020,"150 Multijet 2,3 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,"F1AGL411A,F1AGL411C",110,No
DIN110LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,110,393,175,190,C Polarity STD Terminal,920,195,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DUCATO,2015,2020,"150 Multijet 2,3 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,"F1AGL411A,F1AGL411C",110,No
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2011,2016,"180 Multijet 3,0 D Diesel Front-Wheel Drive Platform/Chassis",Diesel,Front-Wheel Drive,Platform/Chassis,250_,F1CE3481E,130,No
DIN85LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,92,353,175,190,C Polarity STD Terminal,850,160,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2011,2016,"180 Multijet 3,0 D Diesel Front-Wheel Drive Platform/Chassis",Diesel,Front-Wheel Drive,Platform/Chassis,250_,F1CE3481E,130,No
DIN110LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,110,393,175,190,C Polarity STD Terminal,920,195,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DUCATO,2011,2016,"180 Multijet 3,0 D Diesel Front-Wheel Drive Platform/Chassis",Diesel,Front-Wheel Drive,Platform/Chassis,250_,F1CE3481E,130,No
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2011,2016,"180 Multijet 3,0 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,F1CE3481E,130,No
DIN85LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,92,353,175,190,C Polarity STD Terminal,850,160,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2011,2016,"180 Multijet 3,0 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,F1CE3481E,130,No
DIN110LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,110,393,175,190,C Polarity STD Terminal,920,195,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DUCATO,2011,2016,"180 Multijet 3,0 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,F1CE3481E,130,No
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2010,2016,"150 Multijet 3,0 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,F1CE3481N,107,No
DIN85LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,92,353,175,190,C Polarity STD Terminal,850,160,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2010,2016,"150 Multijet 3,0 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,F1CE3481N,107,No
DIN110LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,110,393,175,190,C Polarity STD Terminal,920,195,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DUCATO,2010,2016,"150 Multijet 3,0 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,F1CE3481N,107,No
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2006,2016,"160 Multijet 3,0 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,F1CE0481D,116,No
DIN85LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,92,353,175,190,C Polarity STD Terminal,850,160,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2006,2016,"160 Multijet 3,0 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,F1CE0481D,116,No
DIN110LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,110,393,175,190,C Polarity STD Terminal,920,195,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DUCATO,2006,2016,"160 Multijet 3,0 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,F1CE0481D,116,No
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2011,2014,"110 Multijet 2,3 D Diesel Front-Wheel Drive Platform/Chassis",Diesel,Front-Wheel Drive,Platform/Chassis,250_,F1AE3481G,83,No
DIN85LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,92,353,175,190,C Polarity STD Terminal,850,160,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2011,2014,"110 Multijet 2,3 D Diesel Front-Wheel Drive Platform/Chassis",Diesel,Front-Wheel Drive,Platform/Chassis,250_,F1AE3481G,83,No
DIN110LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,110,393,175,190,C Polarity STD Terminal,920,195,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DUCATO,2011,2014,"110 Multijet 2,3 D Diesel Front-Wheel Drive Platform/Chassis",Diesel,Front-Wheel Drive,Platform/Chassis,250_,F1AE3481G,83,No
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2011,2014,"150 Multijet 2,3 D Diesel Front-Wheel Drive Platform/Chassis",Diesel,Front-Wheel Drive,Platform/Chassis,250_,F1AE3481E,109,No
DIN85LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,92,353,175,190,C Polarity STD Terminal,850,160,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2011,2014,"150 Multijet 2,3 D Diesel Front-Wheel Drive Platform/Chassis",Diesel,Front-Wheel Drive,Platform/Chassis,250_,F1AE3481E,109,No
DIN110LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,110,393,175,190,C Polarity STD Terminal,920,195,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DUCATO,2011,2014,"150 Multijet 2,3 D Diesel Front-Wheel Drive Platform/Chassis",Diesel,Front-Wheel Drive,Platform/Chassis,250_,F1AE3481E,109,No
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2011,2014,"150 Multijet 2,3 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,F1AE3481E,109,No
DIN85LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,92,353,175,190,C Polarity STD Terminal,850,160,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2011,2014,"150 Multijet 2,3 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,F1AE3481E,109,No
DIN110LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,110,393,175,190,C Polarity STD Terminal,920,195,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DUCATO,2011,2014,"150 Multijet 2,3 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,F1AE3481E,109,No
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2006,2014,"130 Multijet 2,3 D Diesel Front-Wheel Drive Platform/Chassis",Diesel,Front-Wheel Drive,Platform/Chassis,250_,"F1AE3481D,F1AGL411D,F1AE0481N",96,No
DIN85LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,92,353,175,190,C Polarity STD Terminal,850,160,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2006,2014,"130 Multijet 2,3 D Diesel Front-Wheel Drive Platform/Chassis",Diesel,Front-Wheel Drive,Platform/Chassis,250_,"F1AE3481D,F1AGL411D,F1AE0481N",96,No
DIN110LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,110,393,175,190,C Polarity STD Terminal,920,195,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DUCATO,2006,2014,"130 Multijet 2,3 D Diesel Front-Wheel Drive Platform/Chassis",Diesel,Front-Wheel Drive,Platform/Chassis,250_,"F1AE3481D,F1AGL411D,F1AE0481N",96,No
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2006,2014,"130 Multijet 2,3 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,"F1AE3481D,F1AGL411D,F1AE0481N",96,No
DIN85LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,92,353,175,190,C Polarity STD Terminal,850,160,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2006,2014,"130 Multijet 2,3 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,"F1AE3481D,F1AGL411D,F1AE0481N",96,No
DIN110LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,110,393,175,190,C Polarity STD Terminal,920,195,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DUCATO,2006,2014,"130 Multijet 2,3 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,"F1AE3481D,F1AGL411D,F1AE0481N",96,No
DIN85LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,105,351,175,190,C Polarity STD Terminal,900,190,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,FIAT,DUCATO,2001,2014,2.8 JTD Diesel Front-Wheel Drive Van,Diesel,Front-Wheel Drive,Van,244_,8140.43S,94,No
DIN85LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,88,353,175,190,C Polarity STD Terminal,760,165,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DUCATO,2001,2014,2.8 JTD Diesel Front-Wheel Drive Van,Diesel,Front-Wheel Drive,Van,244_,8140.43S,94,No
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2006,2011,"120 Multijet 2,3 D Diesel Front-Wheel Drive Platform/Chassis",Diesel,Front-Wheel Drive,Platform/Chassis,250_,"F1AGL4114,F1AE0481D",88,No
DIN85LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,92,353,175,190,C Polarity STD Terminal,850,160,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2006,2011,"120 Multijet 2,3 D Diesel Front-Wheel Drive Platform/Chassis",Diesel,Front-Wheel Drive,Platform/Chassis,250_,"F1AGL4114,F1AE0481D",88,No
DIN110LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,110,393,175,190,C Polarity STD Terminal,920,195,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DUCATO,2006,2011,"120 Multijet 2,3 D Diesel Front-Wheel Drive Platform/Chassis",Diesel,Front-Wheel Drive,Platform/Chassis,250_,"F1AGL4114,F1AE0481D",88,No
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2006,2011,"120 Multijet 2,3 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,"F1AGL4114,F1AE0481D",88,No
DIN85LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,92,353,175,190,C Polarity STD Terminal,850,160,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2006,2011,"120 Multijet 2,3 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,"F1AGL4114,F1AE0481D",88,No
DIN110LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,110,393,175,190,C Polarity STD Terminal,920,195,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DUCATO,2006,2011,"120 Multijet 2,3 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,"F1AGL4114,F1AE0481D",88,No
DIN110LHAGM,ISS Active AGM (Car & Passenger Vehicle),12,105,393,175,190,C Polarity STD Terminal,950,190,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2006,2011,"160 Multijet 3,0 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,F1CE3481M,115,No
DIN85LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,92,353,175,190,C Polarity STD Terminal,850,160,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,FIAT,DUCATO,2006,2011,"160 Multijet 3,0 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,F1CE3481M,115,No
DIN110LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,110,393,175,190,C Polarity STD Terminal,920,195,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DUCATO,2006,2011,"160 Multijet 3,0 D Diesel Front-Wheel Drive Van",Diesel,Front-Wheel Drive,Van,250_,F1CE3481M,115,No
DIN85LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,105,351,175,190,C Polarity STD Terminal,900,190,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,FIAT,DUCATO,2005,2007,2.3 JTD Diesel Front-Wheel Drive Van,Diesel,Front-Wheel Drive,Van,244_,F1AE0481C,81,No
DIN85LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,88,353,175,190,C Polarity STD Terminal,760,165,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DUCATO,2005,2007,2.3 JTD Diesel Front-Wheel Drive Van,Diesel,Front-Wheel Drive,Van,244_,F1AE0481C,81,No
DIN85LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,105,351,175,190,C Polarity STD Terminal,900,190,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,FIAT,DUCATO,2001,2007,2.8 JTD Diesel Front-Wheel Drive Bus,Diesel,Front-Wheel Drive,Bus,244_,8140.43S,94,No
DIN85LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,88,353,175,190,C Polarity STD Terminal,760,165,30,Car & Passenger Vehicles,Hi Performance DIN,FIAT,DUCATO,2001,2007,2.8 JTD Diesel Front-Wheel Drive Bus,Diesel,Front-Wheel Drive,Bus,244_,8140.43S,94,No
