part_number,name,voltage,capacity_ah,length_mm,width_mm,height_mm,terminal_layout,cca,rc,warranty_months,category,tier,make,model,year_from,year_to,series,engine_type,drive_type,body_type,chassis,engine_code,power_kw,is_auxiliary
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,RONDO,2015,2018,2.0 GDi Petrol Front-Wheel Drive MPV,Petrol,Front-Wheel Drive,MPV,RP,G4NC,122,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,RONDO,2013,2015,1.7 CRDi Diesel Front-Wheel Drive MPV,Diesel,Front-Wheel Drive,MPV,RP,D4FD,100,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,RONDO,2013,2015,1.7 CRDi Diesel Front-Wheel Drive MPV,Diesel,Front-Wheel Drive,MPV,RP,D4FD,100,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,RONDO,2008,2013,2.0 CVVT Petrol Front-Wheel Drive MPV,Petrol,Front-Wheel Drive,MPV,UN,G4KA,106,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,KIA,RONDO,2008,2013,2.0 CVVT Petrol Front-Wheel Drive MPV,Petrol,Front-Wheel Drive,MPV,UN,G4KA,106,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,KIA,PRO CEED,2013,2015,1.6 GT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,JD,G4FJ,150,No
DIN53LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,55,242,175,190,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,PRO CEED,2013,2015,1.6 GT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,JD,G4FJ,150,No
DIN44LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,50,208,175,190,C Polarity STD Terminal,420,85,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,PICANTO,2017,2026,1.0 T-GDi Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,JA,"G3LE,G3LC",74,No
NS40ZLB MF,Hi Performance (Car & Passenger Vehicle),12,38,192,136,201,C Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,KIA,PICANTO,2017,2026,1.2 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,JA,G4LA,62,No
NS40ZLB MF,Hi Performance (Car & Passenger Vehicle),12,38,192,136,201,C Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,KIA,PICANTO,2016,2017,1.2 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,TA,G4LA,63,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,KIA,SELTOS,2022,2026,1.6 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"SP2,SP2I",G4FP,146,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,KIA,SELTOS,2019,2026,2.0 MPi (SP2) Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"SP2,SP2I",G4NH,110,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,KIA,SELTOS,2019,2022,1.6 T-GDi 4WD (SP2) Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"SP2,SP2I",G4FJ,130,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,SOUL,2014,2018,2.0 CVVT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,PS,G4NA,113,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,KIA,SOUL,2014,2018,2.0 CVVT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,PS,G4NA,113,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,SOUL,2014,2018,2.0 CVVT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,PS,G4NA,112,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,KIA,SOUL,2014,2018,2.0 CVVT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,PS,G4NA,112,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SOUL,2009,2014,1.6 CRDi 128 Diesel Front-Wheel Drive Hatchback,Diesel,Front-Wheel Drive,Hatchback,AM,D4FB,94,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SOUL,2009,2014,1.6 CRDi 128 Diesel Front-Wheel Drive Hatchback,Diesel,Front-Wheel Drive,Hatchback,AM,D4FB,94,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,SOUL,2009,2014,1.6 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,AM,G4FC,91,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,KIA,SOUL,2009,2014,1.6 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,AM,G4FC,91,No
50D20L MF,Hi Performance (Car & Passenger Vehicle),12,50,202,173,200,C Polarity STD Terminal,450,85,30,Car & Passenger Vehicles,Hi Performance,KIA,SOUL,2009,2014,1.6 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,AM,G4FC,91,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,SOUL,2011,2013,1.6 CVVT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,AM,G4FC,95,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,KIA,SOUL,2011,2013,1.6 CVVT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,AM,G4FC,95,No
50D20L MF,Hi Performance (Car & Passenger Vehicle),12,50,202,173,200,C Polarity STD Terminal,450,85,30,Car & Passenger Vehicles,Hi Performance,KIA,SOUL,2011,2013,1.6 CVVT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,AM,G4FC,95,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,SOUL,2009,2013,2.0 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,AM,G4NA,122,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,KIA,SOUL,2009,2013,2.0 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,AM,G4NA,122,No
50D20L MF,Hi Performance (Car & Passenger Vehicle),12,50,202,173,200,C Polarity STD Terminal,450,85,30,Car & Passenger Vehicles,Hi Performance,KIA,SOUL,2009,2013,2.0 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,AM,G4NA,122,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,SOUL,2009,2011,1.6 CVVT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,AM,G4FC,93,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,KIA,SOUL,2009,2011,1.6 CVVT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,AM,G4FC,93,No
50D20L MF,Hi Performance (Car & Passenger Vehicle),12,50,202,173,200,C Polarity STD Terminal,450,85,30,Car & Passenger Vehicles,Hi Performance,KIA,SOUL,2009,2011,1.6 CVVT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,AM,G4FC,93,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,KIA,STONIC,2018,2026,1.0 T-GDi Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,YB,"G3LE,G3LC",74,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,KIA,STONIC,2017,2025,1.4 CVVT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,YB,G4LC,73,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,KIA,STONIC,2017,2025,1.4 CVVT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,YB,G4LC,73,No
DIN53LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,55,242,175,190,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,STONIC,2017,2025,1.4 CVVT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,YB,G4LC,73,No
DIN53LX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,175,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,KIA,SPECTRA,2001,2004,1.8 (AFB243) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,FB,T8,81,No
DIN53L MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,SPECTRA,2001,2004,1.8 (AFB243) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,FB,T8,81,No
DIN75LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,90,315,175,190,C Polarity STD Terminal,910,180,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,KIA,STINGER,2017,2023,2.0 T-GDI Petrol Rear-Wheel Drive Hatchback,Petrol,Rear-Wheel Drive,Hatchback,CK,G4KL,182,No
DIN75LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,90,315,175,190,C Polarity STD Terminal,750,160,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,STINGER,2017,2023,2.0 T-GDI Petrol Rear-Wheel Drive Hatchback,Petrol,Rear-Wheel Drive,Hatchback,CK,G4KL,182,No
DIN85LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,105,351,175,190,C Polarity STD Terminal,900,190,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,KIA,STINGER,2017,2023,3.3 T-GDi Petrol Rear-Wheel Drive Hatchback,Petrol,Rear-Wheel Drive,Hatchback,CK,G6DP,272,No
DIN85LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,88,353,175,190,C Polarity STD Terminal,760,165,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,STINGER,2017,2023,3.3 T-GDi Petrol Rear-Wheel Drive Hatchback,Petrol,Rear-Wheel Drive,Hatchback,CK,G6DP,272,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,KIA,SORENTO,2020,2026,1.6 T-GDi Hybrid AWD Full Hybrid All-wheel Drive SUV,Full Hybrid,All-wheel Drive,SUV,"MQ4,MQ4A","G4FT,G4FE",169,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,KIA,SORENTO,2020,2026,1.6 T-GDi Hybrid Full Hybrid Front-Wheel Drive SUV,Full Hybrid,Front-Wheel Drive,SUV,"MQ4,MQ4A",G4FT,169,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,KIA,SORENTO,2020,2026,1.6 T-GDi Plug-in Hybrid AWD Plug-In Hybrid All-wheel Drive SUV,Plug-In Hybrid,All-wheel Drive,SUV,"MQ4,MQ4A",G4FT,195,No
DIN75LHHDMF,"Overlander (SUV, 4x4 & Light Commercial)",12,80,313,175,190,C Polarity STD Terminal,730,145,30,"SUV, 4x4 & Light Commercial",Overlander 4x4,KIA,SORENTO,2020,2026,2.2 CRDi 4WD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,"MQ4,MQ4A",D4HE,148,No
DIN75LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,90,315,175,190,C Polarity STD Terminal,910,180,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,KIA,SORENTO,2020,2026,2.2 CRDi 4WD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,"MQ4,MQ4A",D4HE,148,No
DIN75LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,90,315,175,190,C Polarity STD Terminal,750,160,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,SORENTO,2020,2026,2.2 CRDi 4WD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,"MQ4,MQ4A",D4HE,148,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,KIA,SORENTO,2020,2026,3.5 MPi Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"MQ4,MQ4A",,200,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,SORENTO,2020,2026,3.5 MPi Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"MQ4,MQ4A",,200,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,KIA,SORENTO,2017,2020,3.5 D-CVVT Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,UM,G6DC,206,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,SORENTO,2017,2020,3.5 D-CVVT Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,UM,G6DC,206,No
N70ZZLXHDMF,"Overlander (SUV, 4x4 & Light Commercial)",12,100,305,171,202,C Polarity STD/WNUT Terminal,760,180,36,"SUV, 4x4 & Light Commercial",Overlander 4x4,KIA,SORENTO,2015,2020,2.2 CRDi 4WD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,UM,D4HB,147,No
N70ZZLX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,C Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SORENTO,2015,2020,2.2 CRDi 4WD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,UM,D4HB,147,No
N70ZZL MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,C Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SORENTO,2015,2020,2.2 CRDi 4WD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,UM,D4HB,147,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SORENTO,2015,2017,3.3 Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,UM,G6DF,199,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SORENTO,2015,2017,3.3 Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,UM,G6DF,199,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SORENTO,2013,2015,3.5 Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,XM,G6DC,204,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SORENTO,2013,2015,3.5 Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,XM,G6DC,204,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SORENTO,2012,2015,2.4 GDI 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,XM,G4KJ,141,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SORENTO,2012,2015,2.4 GDI 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,XM,G4KJ,141,No
N70ZZLXHDMF,"Overlander (SUV, 4x4 & Light Commercial)",12,100,305,171,202,C Polarity STD/WNUT Terminal,760,180,36,"SUV, 4x4 & Light Commercial",Overlander 4x4,KIA,SORENTO,2009,2015,2.2 CRDi 4WD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,XM,D4HB,145,No
N70ZZLX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,C Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SORENTO,2009,2015,2.2 CRDi 4WD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,XM,D4HB,145,No
N70ZZL MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,C Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SORENTO,2009,2015,2.2 CRDi 4WD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,XM,D4HB,145,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SORENTO,2009,2015,2.4 CVVT Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,XM,G4KE,128,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SORENTO,2009,2015,2.4 CVVT Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,XM,G4KE,128,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SORENTO,2009,2015,3.5 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,XM,G6DC,203,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SORENTO,2009,2015,3.5 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,XM,G6DC,203,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SORENTO,2009,2015,3.5 Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,XM,G6DC,207,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SORENTO,2009,2015,3.5 Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,XM,G6DC,207,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SORENTO,2009,2015,3.5 Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,XM,G6DC,203,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SORENTO,2009,2015,3.5 Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,XM,G6DC,203,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SORENTO,2013,2014,3.5 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,XM,G6DC,204,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SORENTO,2013,2014,3.5 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,XM,G6DC,204,No
N70ZZXHDMF,"Overlander (SUV, 4x4 & Light Commercial)",12,100,305,171,202,D Polarity STD/WNUT Terminal,760,180,36,"SUV, 4x4 & Light Commercial",Overlander 4x4,KIA,SORENTO,2007,2009,2.5 CRDi All-wheel Drive Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,JC,D4CB,125,No
N70ZZX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,D Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SORENTO,2007,2009,2.5 CRDi All-wheel Drive Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,JC,D4CB,125,No
N70ZZ MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,D Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SORENTO,2007,2009,2.5 CRDi All-wheel Drive Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,JC,D4CB,125,No
NS70X MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,D Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SORENTO,2007,2009,3.3 V6 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,JC,G6DB,182,No
NS70 MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,D Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SORENTO,2007,2009,3.3 V6 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,JC,G6DB,182,No
NS70X MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,D Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SORENTO,2002,2009,3.5 V6 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,JC,G6CU,143,No
NS70 MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,D Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SORENTO,2002,2009,3.5 V6 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,JC,G6CU,143,No
NS70X MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,D Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SORENTO,2006,2007,3.8 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,JC,G6DA,196,No
NS70 MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,D Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SORENTO,2006,2007,3.8 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,JC,G6DA,196,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,KIA,SPORTAGE,2021,2026,1.6 T-GDI AWD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,NQ5,G4FP,132,No
DIN53LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,55,242,175,190,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,SPORTAGE,2021,2026,1.6 T-GDI AWD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,NQ5,G4FP,132,No
DIN65LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,70,276,175,190,C Polarity STD Terminal,720,120,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,KIA,SPORTAGE,2021,2026,1.6 T-GDi Hybrid AWD Full Hybrid All-wheel Drive SUV,Full Hybrid,All-wheel Drive,SUV,NQ5,G4FT,169,No
