part_number,name,voltage,capacity_ah,length_mm,width_mm,height_mm,terminal_layout,cca,rc,warranty_months,category,tier,make,model,year_from,year_to,series,engine_type,drive_type,body_type,chassis,engine_code,power_kw,is_auxiliary
N70ZZL MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,C Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,MITSUBISHI,OUTLANDER,2012,2021,2.2 DI-D 4WD (GF6W) Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,"GG_W,GF_W,ZJ,ZK,ZL",4N14,110,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MITSUBISHI,OUTLANDER,2012,2021,2.4 (GF8W) Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"GG_W,GF_W,ZJ,ZK,ZL",4J12,124,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MITSUBISHI,OUTLANDER,2012,2021,2.4 (GF8W) Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"GG_W,GF_W,ZJ,ZK,ZL",4J12,124,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MITSUBISHI,OUTLANDER,2012,2021,2.4 4WD (GF8W) Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"GG_W,GF_W,ZJ,ZK,ZL",4J12,124,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MITSUBISHI,OUTLANDER,2012,2021,2.4 4WD (GF8W) Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"GG_W,GF_W,ZJ,ZK,ZL",4J12,124,No
S46B24L(S),Hybrid Auxiliary (Car & Passenger Vehicle),12,45,236,126,200,C Polarity STD Terminal,325,68,24,Car & Passenger Vehicles,Hybrid Auxiliary,MITSUBISHI,OUTLANDER,2014,2018,2.0 Hybrid 4WD (GG2W) Plug-In Hybrid All-wheel Drive SUV,Plug-In Hybrid,All-wheel Drive,SUV,"GG_W,GF_W,ZJ,ZK,ZL","Y61,4B11,S61",147,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,MITSUBISHI,OUTLANDER,2011,2012,3.0 4WD (CW6W) Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"CW_W,ZG,ZH",6B31,169,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,MITSUBISHI,OUTLANDER,2011,2012,3.0 4WD (CW6W) Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"CW_W,ZG,ZH",6B31,169,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MITSUBISHI,OUTLANDER,2006,2012,2.4 (CW5W) Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"CW_W,ZG,ZH",4B12,125,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MITSUBISHI,OUTLANDER,2006,2012,2.4 (CW5W) Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"CW_W,ZG,ZH",4B12,125,No
