part_number,name,voltage,capacity_ah,length_mm,width_mm,height_mm,terminal_layout,cca,rc,warranty_months,category,tier,make,model,year_from,year_to,series,engine_type,drive_type,body_type,chassis,engine_code,power_kw,is_auxiliary
NS60LSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,C Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD EURO,2008,2015,2.4 i (CU2) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CU,K24Z3,148,No
NS60LS MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD EURO,2008,2015,2.4 i (CU2) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CU,K24Z3,148,No
NS60LSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,C Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD EURO,2003,2008,2.0 (CL7) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CN,CL","K20Z2,K20A6",114,No
NS60LS MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD EURO,2003,2008,2.0 (CL7) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CN,CL","K20Z2,K20A6",114,No
NS60LSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,C Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD EURO,2003,2008,2.0 R (CL7) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CN,CL",K20A,160,No
NS60LS MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD EURO,2003,2008,2.0 R (CL7) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CN,CL",K20A,160,No
NS60LSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,C Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD EURO,2003,2008,2.4 (CL9) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CN,CL","K24A3,K24A",140,No
NS60LS MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD EURO,2003,2008,2.4 (CL9) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CN,CL","K24A3,K24A",140,No
NS60SX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,D Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,2022,2026,2.0 Hybrid (CY2) Full Hybrid Front-Wheel Drive Sedan,Full Hybrid,Front-Wheel Drive,Sedan,CY,"LFC6,LFC5",152,No
NS60S MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,D Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,2022,2026,2.0 Hybrid (CY2) Full Hybrid Front-Wheel Drive Sedan,Full Hybrid,Front-Wheel Drive,Sedan,CY,"LFC6,LFC5",152,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HONDA,ACCORD,2019,2026,1.5 VTEC (CV1) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CV,,140,No
DIN53LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,55,242,175,190,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,HONDA,ACCORD,2019,2026,1.5 VTEC (CV1) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CV,,140,No
NS60SX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,D Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,2019,2026,2.0 iVtec Hybrid Flex (CV3) Full Hybrid Front-Wheel Drive Sedan,Full Hybrid,Front-Wheel Drive,Sedan,CV,LFB1,107,No
NS60S MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,D Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,2019,2026,2.0 iVtec Hybrid Flex (CV3) Full Hybrid Front-Wheel Drive Sedan,Full Hybrid,Front-Wheel Drive,Sedan,CV,LFB1,107,No
NS60SX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,D Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,2018,2026,"2.0 Hybrid (CV2, CV3) Full Hybrid Front-Wheel Drive Sedan",Full Hybrid,Front-Wheel Drive,Sedan,CV,"LFB1,LFA-H4",158,No
NS60S MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,D Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,2018,2026,"2.0 Hybrid (CV2, CV3) Full Hybrid Front-Wheel Drive Sedan",Full Hybrid,Front-Wheel Drive,Sedan,CV,"LFB1,LFA-H4",158,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,HONDA,ACCORD,2017,2026,1.5 iVTEC (CV1) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CV,L15BE,138,No
DIN53LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,55,242,175,190,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,HONDA,ACCORD,2017,2026,1.5 iVTEC (CV1) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CV,L15BE,138,No
NS60LSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,C Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,2013,2019,2.4 (CR2) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CU,CR",K24W,129,No
NS60LS MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,2013,2019,2.4 (CR2) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CU,CR",K24W,129,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HONDA,ACCORD,2013,2019,3.5 (CR3) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CU,CR",J35Y3,206,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HONDA,ACCORD,2013,2019,3.5 (CR3) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CU,CR",J35Y3,206,No
NS60SX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,D Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,2013,2016,2.0 Hybrid (CR6) Full Hybrid Front-Wheel Drive Sedan,Full Hybrid,Front-Wheel Drive,Sedan,"CU,CR",LFA-MF8,146,No
NS60S MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,D Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,2013,2016,2.0 Hybrid (CR6) Full Hybrid Front-Wheel Drive Sedan,Full Hybrid,Front-Wheel Drive,Sedan,"CU,CR",LFA-MF8,146,No
NS60SX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,D Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,2013,2016,2.0 Plug-In Hybrid (CR5) Plug-In Hybrid Front-Wheel Drive Sedan,Plug-In Hybrid,Front-Wheel Drive,Sedan,"CU,CR",LFA1,146,No
NS60S MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,D Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,2013,2016,2.0 Plug-In Hybrid (CR5) Plug-In Hybrid Front-Wheel Drive Sedan,Plug-In Hybrid,Front-Wheel Drive,Sedan,"CU,CR",LFA1,146,No
NS60LSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,C Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,2008,2013,2.4 (CP2) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CP,K24Z2,136,No
NS60LS MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,2008,2013,2.4 (CP2) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CP,K24Z2,136,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HONDA,ACCORD,2007,2012,3.5 V 6 (CP3) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CP,J35Z2,202,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HONDA,ACCORD,2007,2012,3.5 V 6 (CP3) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CP,J35Z2,202,No
NS60LSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,C Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,2006,2008,2.4 Vtec E (CM5) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"UC,CM","K24A4,K24A8",125,No
NS60LS MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,2006,2008,2.4 Vtec E (CM5) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"UC,CM","K24A4,K24A8",125,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,2003,2007,3.0 (CM6) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"UC,CM",J30A4,177,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,2003,2007,3.0 (CM6) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"UC,CM",J30A4,177,No
NS60LSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,C Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,2002,2005,2.4 Vtec E (CM5) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"UC,CM","K24A4,K24A2",118,No
NS60LS MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,2002,2005,2.4 Vtec E (CM5) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"UC,CM","K24A4,K24A2",118,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,2000,2003,"2.3 (CL3, S86) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,"CL,CK,CH,CG,CF","F23Z5,F23A1",113,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,2000,2003,"2.3 (CL3, S86) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,"CL,CK,CH,CG,CF","F23Z5,F23A1",113,No
NS70X MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,D Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,HONDA,ACCORD,1997,2003,"3.0 Vtec (CK1, CG1) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,"CL,CK,CH,CG,CF",J30A1,147,No
NS70 MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,D Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,HONDA,ACCORD,1997,2003,"3.0 Vtec (CK1, CG1) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,"CL,CK,CH,CG,CF",J30A1,147,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,2000,2002,#NAME?,Petrol,Front-Wheel Drive,Sedan,"CL,CN","H22A7, H22A6",0,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,2000,2002,#NAME?,Petrol,Front-Wheel Drive,Sedan,"CL,CN","H22A7, H22A6",0,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,1999,1999,2.4 (CG5) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CL,CK,CH,CG,CF",,118,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,1999,1999,2.4 (CG5) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CL,CK,CH,CG,CF",,118,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,1997,1999,"2.3 (CG5, CF9, CF0, CF1, CF2) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,"CL,CK,CH,CG,CF",F23A1,110,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,1997,1999,"2.3 (CG5, CF9, CF0, CF1, CF2) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,"CL,CK,CH,CG,CF",F23A1,110,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,1997,1998,2.3 i VTEC (CG5) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CD,CE,CF_",F23A1,110,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,1997,1998,2.3 i VTEC (CG5) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CD,CE,CF_",F23A1,110,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,1993,1997,2.2 (CE1) Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,CE,F22B1,107,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,1993,1997,2.2 (CE1) Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,CE,F22B1,107,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,1993,1997,2.2 EXi (CD5) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CC,CD",F22B3,103,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,1993,1997,2.2 EXi (CD5) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CC,CD",F22B3,103,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,1993,1997,2.2 Vti (CD5) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CC,CD",F22B1,107,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,1993,1997,2.2 Vti (CD5) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CC,CD",F22B1,107,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,1995,1996,2.2 (CE1) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CD,CE,CF_",F22B1,107,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,1995,1996,2.2 (CE1) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"CD,CE,CF_",F22B1,107,No
75D23R MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,D Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,1992,1993,"2.2 (CB8, CB9) Petrol Front-Wheel Drive Wagon",Petrol,Front-Wheel Drive,Wagon,"CB,CC",F22A6,103,No
55D23R MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,D Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,1992,1993,"2.2 (CB8, CB9) Petrol Front-Wheel Drive Wagon",Petrol,Front-Wheel Drive,Wagon,"CB,CC",F22A6,103,No
75D23R MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,D Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,1989,1990,"2.2 (CB3, CB7) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,CB,"F22A9,F22A6",103,No
55D23R MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,D Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,1989,1990,"2.2 (CB3, CB7) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,CB,"F22A9,F22A6",103,No
NS60L MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity SP Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,1987,1989,2.0 12V (CA5) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CA,A20A3,85,No
NS60L MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity SP Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,1987,1989,2.0 EXi (CA5) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CA,A20A3,85,No
NS60L MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity SP Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,1987,1989,2.0 EXi (CA5) Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,CA,A20A3,85,No
NS60SX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,D Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,1985,1989,2.0 EX (CA5) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CA,A20A1,75,No
NS60S MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,D Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,1985,1989,2.0 EX (CA5) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CA,A20A1,75,No
NS60L MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity SP Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,1986,1987,2.0 EX (CA5) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,CA,A20A2,78,No
NS60L MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity SP Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,1986,1987,2.0 EX (CA5) Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,CA,A20A2,78,No
NS40ZLSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity STD Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,1985,1985,1.8 EX (AD) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"AD,AC",ET1,74,No
NS40ZLS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,1985,1985,1.8 EX (AD) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"AD,AC",ET1,74,No
NS40ZLSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity STD Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,1984,1985,1.8 EX (AD) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"AC,AD",ET1,74,No
NS40ZLS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,1984,1985,1.8 EX (AD) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"AC,AD",ET1,74,No
NS40ZLSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity STD Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,1979,1983,"1.6 L/EX (SJ, SY) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,"SJ,SY",EL,59,No
NS40ZLS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,1979,1983,"1.6 L/EX (SJ, SY) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,"SJ,SY",EL,59,No
NS40ZLSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity STD Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,ACCORD,1978,1983,1.6 L/EX (SY) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"SJ,SM,SY","EL,EG",59,No
NS40ZLS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,HONDA,ACCORD,1978,1983,1.6 L/EX (SY) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,"SJ,SM,SY","EL,EG",59,No
NS40Z MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,D Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,HONDA,BEAT,1991,1996,0.7 (PP1) Petrol Rear-Wheel Drive Convertible,Petrol,Rear-Wheel Drive,Convertible,PP_,E07A,47,No
NS40ZLX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity SP Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,CR-Z,2010,2013,1.5 IMA (ZF1) Mild Hybrid Front-Wheel Drive Coupe,Mild Hybrid,Front-Wheel Drive,Coupe,ZF,"LEA3,LEA1",91,No
NS40ZL MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,HONDA,CR-Z,2010,2013,1.5 IMA (ZF1) Mild Hybrid Front-Wheel Drive Coupe,Mild Hybrid,Front-Wheel Drive,Coupe,ZF,"LEA3,LEA1",91,No
NS60SX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,D Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,CR-V,2023,2026,e:HEV (RS5) Full Hybrid Front-Wheel Drive SUV,Full Hybrid,Front-Wheel Drive,SUV,"RY_,RS_","LFC2,LFC3",152,No
NS60S MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,D Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,CR-V,2023,2026,e:HEV (RS5) Full Hybrid Front-Wheel Drive SUV,Full Hybrid,Front-Wheel Drive,SUV,"RY_,RS_","LFC2,LFC3",152,No
NS60SX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,D Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,HONDA,CR-V,2023,2026,e:PHEV (RS8) Plug-In Hybrid Front-Wheel Drive SUV,Plug-In Hybrid,Front-Wheel Drive,SUV,"RY_,RS_",LFB16,135,No
NS60S MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,D Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,HONDA,CR-V,2023,2026,e:PHEV (RS8) Plug-In Hybrid Front-Wheel Drive SUV,Plug-In Hybrid,Front-Wheel Drive,SUV,"RY_,RS_",LFB16,135,No
