part_number,name,voltage,capacity_ah,length_mm,width_mm,height_mm,terminal_layout,cca,rc,warranty_months,category,tier,make,model,year_from,year_to,series,engine_type,drive_type,body_type,chassis,engine_code,power_kw,is_auxiliary
NS40ZLSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity STD Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,MAZDA,323,1980,1985,1.5 (BD105) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,BD,E5,59,No
NS40ZLS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,MAZDA,323,1980,1985,1.5 (BD105) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,BD,E5,59,No
NS60SX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,D Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,MAZDA,323,1977,1985,FA4 Petrol Rear-Wheel Drive Wagon,Petrol,Rear-Wheel Drive,Wagon,FA,E5,0,No
NS60S MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,D Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,MAZDA,323,1977,1985,FA4 Petrol Rear-Wheel Drive Wagon,Petrol,Rear-Wheel Drive,Wagon,FA,E5,0,No
NS40ZS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,D Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,MAZDA,323,1977,1985,FA4 Petrol Rear-Wheel Drive Wagon,Petrol,Rear-Wheel Drive,Wagon,FA,E5,0,No
NS60SX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,D Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,MAZDA,323,1978,1982,1.4 (FA4UV) Petrol Rear-Wheel Drive Wagon,Petrol,Rear-Wheel Drive,Wagon,FA,UC,51,No
NS60S MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,D Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,MAZDA,323,1978,1982,1.4 (FA4UV) Petrol Rear-Wheel Drive Wagon,Petrol,Rear-Wheel Drive,Wagon,FA,UC,51,No
NS40ZS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,D Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,MAZDA,323,1978,1982,1.4 (FA4UV) Petrol Rear-Wheel Drive Wagon,Petrol,Rear-Wheel Drive,Wagon,FA,UC,51,No
NS60SX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,D Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,MAZDA,323,1978,1981,1.4 (FA4US) Petrol Rear-Wheel Drive Hatchback,Petrol,Rear-Wheel Drive,Hatchback,FA,"UC,U",51,No
NS60S MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,D Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,MAZDA,323,1978,1981,1.4 (FA4US) Petrol Rear-Wheel Drive Hatchback,Petrol,Rear-Wheel Drive,Hatchback,FA,"UC,U",51,No
NS40ZS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,D Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,MAZDA,323,1978,1981,1.4 (FA4US) Petrol Rear-Wheel Drive Hatchback,Petrol,Rear-Wheel Drive,Hatchback,FA,"UC,U",51,No
NS60SX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,D Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,MAZDA,323,1977,1980,1.3 (FA4TS) Petrol Rear-Wheel Drive Hatchback,Petrol,Rear-Wheel Drive,Hatchback,FA,"TC,T",44,No
NS60S MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,D Polarity STD Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,MAZDA,323,1977,1980,1.3 (FA4TS) Petrol Rear-Wheel Drive Hatchback,Petrol,Rear-Wheel Drive,Hatchback,FA,"TC,T",44,No
NS40ZS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,D Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,MAZDA,323,1977,1980,1.3 (FA4TS) Petrol Rear-Wheel Drive Hatchback,Petrol,Rear-Wheel Drive,Hatchback,FA,"TC,T",44,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MAZDA,323 PROTEGÉ,2001,2004,2.0 SP20 (BJ10S) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,BJ,FS,98,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MAZDA,323 PROTEGÉ,2001,2004,2.0 SP20 (BJ10S) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,BJ,FS,98,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MAZDA,323 PROTEGÉ,1998,2004,"1.8 Protege (BJ10, BJ8P) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,BJ,FP-DE,92,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MAZDA,323 PROTEGÉ,1998,2004,"1.8 Protege (BJ10, BJ8P) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,BJ,FP-DE,92,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MAZDA,323 PROTEGÉ,1998,2003,"1.6 (BJ10M, BJ12) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,BJ,ZM,78,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MAZDA,323 PROTEGÉ,1998,2003,"1.6 (BJ10M, BJ12) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,BJ,ZM,78,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MAZDA,323 PROTEGÉ,1994,1998,1.6 (BA11) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,BA,B6DA,80,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MAZDA,323 PROTEGÉ,1994,1998,1.6 (BA11) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,BA,B6DA,80,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MAZDA,323 PROTEGÉ,1994,1998,1.8 Protégé (BA11) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,BA,BP (DOHC),92,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MAZDA,323 PROTEGÉ,1994,1998,1.8 Protégé (BA11) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,BA,BP (DOHC),92,No
Q85,ISS Active EFB (Car & Passenger Vehicle),12,67,230,171,202,C Polarity STD Terminal,650,112,36,Car & Passenger Vehicles,ISS Active EFB Stop-Start,MAZDA,6,2018,2026,"2.5 (GJ5FP, GL1032, GL1033) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,"GL,GJ","PY-RPR,PY-VPR,PYZC",140,No
Q85 MF,ISS Active EFB MF (Car & Passenger Vehicle),12,65,230,171,202,C Polarity STD Terminal,550,110,24,Car & Passenger Vehicles,ISS Active EFB MF Stop-Start,MAZDA,6,2018,2026,"2.5 (GJ5FP, GL1032, GL1033) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,"GL,GJ","PY-RPR,PY-VPR,PYZC",140,No
Q85,ISS Active EFB (Car & Passenger Vehicle),12,67,230,171,202,C Polarity STD Terminal,650,112,36,Car & Passenger Vehicles,ISS Active EFB Stop-Start,MAZDA,6,2018,2026,"2.5 (GJ5FP, GL1032, GL1033) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,"GL,GJ","PY-VPS,PYZ4",170,No
Q85 MF,ISS Active EFB MF (Car & Passenger Vehicle),12,65,230,171,202,C Polarity STD Terminal,550,110,24,Car & Passenger Vehicles,ISS Active EFB MF Stop-Start,MAZDA,6,2018,2026,"2.5 (GJ5FP, GL1032, GL1033) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,"GL,GJ","PY-VPS,PYZ4",170,No
Q85,ISS Active EFB (Car & Passenger Vehicle),12,67,230,171,202,C Polarity STD Terminal,650,112,36,Car & Passenger Vehicles,ISS Active EFB Stop-Start,MAZDA,6,2018,2026,"2.5 (GJ5FW, GL1032, GL1033) Petrol Front-Wheel Drive Wagon",Petrol,Front-Wheel Drive,Wagon,"GL,GJ","PY-RPR,PY-VPR,PYZC",140,No
Q85 MF,ISS Active EFB MF (Car & Passenger Vehicle),12,65,230,171,202,C Polarity STD Terminal,550,110,24,Car & Passenger Vehicles,ISS Active EFB MF Stop-Start,MAZDA,6,2018,2026,"2.5 (GJ5FW, GL1032, GL1033) Petrol Front-Wheel Drive Wagon",Petrol,Front-Wheel Drive,Wagon,"GL,GJ","PY-RPR,PY-VPR,PYZC",140,No
Q85,ISS Active EFB (Car & Passenger Vehicle),12,67,230,171,202,C Polarity STD Terminal,650,112,36,Car & Passenger Vehicles,ISS Active EFB Stop-Start,MAZDA,6,2018,2026,"2.5 Turbo (GJ5FW, GL1032, GL1033) Petrol Front-Wheel Drive Wagon",Petrol,Front-Wheel Drive,Wagon,"GL,GJ","PY-VPS,PYZ4",170,No
Q85 MF,ISS Active EFB MF (Car & Passenger Vehicle),12,65,230,171,202,C Polarity STD Terminal,550,110,24,Car & Passenger Vehicles,ISS Active EFB MF Stop-Start,MAZDA,6,2018,2026,"2.5 Turbo (GJ5FW, GL1032, GL1033) Petrol Front-Wheel Drive Wagon",Petrol,Front-Wheel Drive,Wagon,"GL,GJ","PY-VPS,PYZ4",170,No
S95,ISS Active EFB (Car & Passenger Vehicle),12,68,260,173,202,C Polarity STD Terminal,760,127,36,Car & Passenger Vehicles,ISS Active EFB Stop-Start,MAZDA,6,2018,2019,"2.2 D (GJ2FP, GL1022) Diesel Front-Wheel Drive Sedan",Diesel,Front-Wheel Drive,Sedan,"GL,GJ",SHY8,140,No
S95 MF,ISS Active EFB MF (Car & Passenger Vehicle),12,70,258,172,199,C Polarity STD Terminal,680,130,24,Car & Passenger Vehicles,ISS Active EFB MF Stop-Start,MAZDA,6,2018,2019,"2.2 D (GJ2FP, GL1022) Diesel Front-Wheel Drive Sedan",Diesel,Front-Wheel Drive,Sedan,"GL,GJ",SHY8,140,No
S95,ISS Active EFB (Car & Passenger Vehicle),12,68,260,173,202,C Polarity STD Terminal,760,127,36,Car & Passenger Vehicles,ISS Active EFB Stop-Start,MAZDA,6,2018,2019,"2.2 D (GJ2FW, GL1022) Diesel Front-Wheel Drive Wagon",Diesel,Front-Wheel Drive,Wagon,"GL,GJ",SHY8,140,No
S95 MF,ISS Active EFB MF (Car & Passenger Vehicle),12,70,258,172,199,C Polarity STD Terminal,680,130,24,Car & Passenger Vehicles,ISS Active EFB MF Stop-Start,MAZDA,6,2018,2019,"2.2 D (GJ2FW, GL1022) Diesel Front-Wheel Drive Wagon",Diesel,Front-Wheel Drive,Wagon,"GL,GJ",SHY8,140,No
T110,ISS Active EFB (Car & Passenger Vehicle),12,86,305,173,202,C Polarity STD Terminal,810,155,36,Car & Passenger Vehicles,ISS Active EFB Stop-Start,MAZDA,6,2012,2018,"2.2 D (GJ2FP, GJ1021, GJ1022, GL1021) Diesel Front-Wheel Drive Sedan",Diesel,Front-Wheel Drive,Sedan,"GL,GJ",SHY1,129,No
T110 MF,ISS Active EFB MF (Car & Passenger Vehicle),12,95,302,170,200,C Polarity STD Terminal,760,150,24,Car & Passenger Vehicles,ISS Active EFB MF Stop-Start,MAZDA,6,2012,2018,"2.2 D (GJ2FP, GJ1021, GJ1022, GL1021) Diesel Front-Wheel Drive Sedan",Diesel,Front-Wheel Drive,Sedan,"GL,GJ",SHY1,129,No
T110,ISS Active EFB (Car & Passenger Vehicle),12,86,305,173,202,C Polarity STD Terminal,810,155,36,Car & Passenger Vehicles,ISS Active EFB Stop-Start,MAZDA,6,2012,2018,"2.2 D (GJ2FW, GJ692) Diesel Front-Wheel Drive Wagon",Diesel,Front-Wheel Drive,Wagon,"GL,GJ","SHY6,SHY4",129,No
T110 MF,ISS Active EFB MF (Car & Passenger Vehicle),12,95,302,170,200,C Polarity STD Terminal,760,150,24,Car & Passenger Vehicles,ISS Active EFB MF Stop-Start,MAZDA,6,2012,2018,"2.2 D (GJ2FW, GJ692) Diesel Front-Wheel Drive Wagon",Diesel,Front-Wheel Drive,Wagon,"GL,GJ","SHY6,SHY4",129,No
Q85,ISS Active EFB (Car & Passenger Vehicle),12,67,230,171,202,C Polarity STD Terminal,650,112,36,Car & Passenger Vehicles,ISS Active EFB Stop-Start,MAZDA,6,2012,2018,"2.5 (GJ5FP, GJ1031) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,"GL,GJ","PYY1,PY-VPR",138,No
Q85 MF,ISS Active EFB MF (Car & Passenger Vehicle),12,65,230,171,202,C Polarity STD Terminal,550,110,24,Car & Passenger Vehicles,ISS Active EFB MF Stop-Start,MAZDA,6,2012,2018,"2.5 (GJ5FP, GJ1031) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,"GL,GJ","PYY1,PY-VPR",138,No
Q85,ISS Active EFB (Car & Passenger Vehicle),12,67,230,171,202,C Polarity STD Terminal,650,112,36,Car & Passenger Vehicles,ISS Active EFB Stop-Start,MAZDA,6,2012,2018,"2.5 (GJ5FW, GJ1031) Petrol Front-Wheel Drive Wagon",Petrol,Front-Wheel Drive,Wagon,"GL,GJ","PYY1,PY-VPR",138,No
Q85 MF,ISS Active EFB MF (Car & Passenger Vehicle),12,65,230,171,202,C Polarity STD Terminal,550,110,24,Car & Passenger Vehicles,ISS Active EFB MF Stop-Start,MAZDA,6,2012,2018,"2.5 (GJ5FW, GJ1031) Petrol Front-Wheel Drive Wagon",Petrol,Front-Wheel Drive,Wagon,"GL,GJ","PYY1,PY-VPR",138,No
N70ZZLX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,C Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,MAZDA,6,2010,2012,2.2 MZR-CD (GH10) Diesel Front-Wheel Drive Hatchback,Diesel,Front-Wheel Drive,Hatchback,GH,R2AA,132,No
N70ZZL MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,C Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,MAZDA,6,2010,2012,2.2 MZR-CD (GH10) Diesel Front-Wheel Drive Hatchback,Diesel,Front-Wheel Drive,Hatchback,GH,R2AA,132,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MAZDA,6,2008,2012,2.5 MZR (GH5FS) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,GH,L5-VE,125,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MAZDA,6,2008,2012,2.5 MZR (GH5FS) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,GH,L5-VE,125,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MAZDA,6,2008,2012,"2.5 MZR (GH5FS, GH5FP) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,GH,L5-VE,125,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MAZDA,6,2008,2012,"2.5 MZR (GH5FS, GH5FP) Petrol Front-Wheel Drive Sedan",Petrol,Front-Wheel Drive,Sedan,GH,L5-VE,125,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MAZDA,6,2008,2012,2.5 MZR (GH5FW) Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,GH,L5-VE,125,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MAZDA,6,2008,2012,2.5 MZR (GH5FW) Petrol Front-Wheel Drive Wagon,Petrol,Front-Wheel Drive,Wagon,GH,L5-VE,125,No
N70ZZLX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,C Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,MAZDA,6,2009,2011,2.2 MZR-CD (GH10) Diesel Front-Wheel Drive Hatchback,Diesel,Front-Wheel Drive,Hatchback,GH,R2AA,136,No
N70ZZL MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,C Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,MAZDA,6,2009,2011,2.2 MZR-CD (GH10) Diesel Front-Wheel Drive Hatchback,Diesel,Front-Wheel Drive,Hatchback,GH,R2AA,136,No
N70ZZLX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,C Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,MAZDA,6,2008,2011,2.2 MZR-CD (GH10) Diesel Front-Wheel Drive Wagon,Diesel,Front-Wheel Drive,Wagon,GH,R2AA,136,No
N70ZZL MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,C Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,MAZDA,6,2008,2011,2.2 MZR-CD (GH10) Diesel Front-Wheel Drive Wagon,Diesel,Front-Wheel Drive,Wagon,GH,R2AA,136,No
N70ZZLX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,C Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,MAZDA,6,2006,2008,2.0 DI (GG14) Diesel Front-Wheel Drive Hatchback,Diesel,Front-Wheel Drive,Hatchback,GG,RF7J,105,No
N70ZZL MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,C Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,MAZDA,6,2006,2008,2.0 DI (GG14) Diesel Front-Wheel Drive Hatchback,Diesel,Front-Wheel Drive,Hatchback,GG,RF7J,105,No
N70ZZLX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,C Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,MAZDA,6,2006,2008,2.0 DI (GG14) Diesel Front-Wheel Drive Sedan,Diesel,Front-Wheel Drive,Sedan,GG,RF7J,105,No
N70ZZL MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,C Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,MAZDA,6,2006,2008,2.0 DI (GG14) Diesel Front-Wheel Drive Sedan,Diesel,Front-Wheel Drive,Sedan,GG,RF7J,105,No
N70ZZLX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,C Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,MAZDA,6,2006,2008,2.0 DI (GY19) Diesel Front-Wheel Drive Wagon,Diesel,Front-Wheel Drive,Wagon,GY,RF7J,105,No
N70ZZL MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,C Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,MAZDA,6,2006,2008,2.0 DI (GY19) Diesel Front-Wheel Drive Wagon,Diesel,Front-Wheel Drive,Wagon,GY,RF7J,105,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MAZDA,6,2005,2008,2.3 MPS Turbo (GG3P) Petrol All-wheel Drive Sedan,Petrol,All-wheel Drive,Sedan,GG,"L3-VDT,L3KG",191,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MAZDA,6,2005,2008,2.3 MPS Turbo (GG3P) Petrol All-wheel Drive Sedan,Petrol,All-wheel Drive,Sedan,GG,"L3-VDT,L3KG",191,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MAZDA,6,2002,2008,2.3 (GG3P) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,GG,"L3C1,L3-VE",122,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MAZDA,6,2002,2008,2.3 (GG3P) Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,GG,"L3C1,L3-VE",122,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MAZDA,6,2002,2008,2.3 (GG3S) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,GG,"L3C1,L3-VE",122,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MAZDA,6,2002,2008,2.3 (GG3S) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,GG,"L3C1,L3-VE",122,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MAZDA,6,2002,2008,"2.3 (GY3W, GY10) Petrol Front-Wheel Drive Wagon",Petrol,Front-Wheel Drive,Wagon,GY,"L3C1,L3-VE",122,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MAZDA,6,2002,2008,"2.3 (GY3W, GY10) Petrol Front-Wheel Drive Wagon",Petrol,Front-Wheel Drive,Wagon,GY,"L3C1,L3-VE",122,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MAZDA,5,2005,2010,"2.0 (CREW, CR19) Petrol Front-Wheel Drive MPV",Petrol,Front-Wheel Drive,MPV,CR,LFF7,107,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MAZDA,5,2005,2010,"2.0 (CREW, CR19) Petrol Front-Wheel Drive MPV",Petrol,Front-Wheel Drive,MPV,CR,LFF7,107,No
NS60 MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,D Polarity SP Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,MAZDA,808,1977,1978,1.6 (SN3AV) Petrol Rear-Wheel Drive Wagon,Petrol,Rear-Wheel Drive,Wagon,,NA,55,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,MAZDA,B-SERIES,2005,2006,4.0 B4000 BRAVO i (MJ2E) Petrol Rear-Wheel Drive Platform/Chassis,Petrol,Rear-Wheel Drive,Platform/Chassis,MJ,1V,154,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,MAZDA,B-SERIES,2005,2006,4.0 B4000 BRAVO i (MJ2E) Petrol Rear-Wheel Drive Platform/Chassis,Petrol,Rear-Wheel Drive,Platform/Chassis,MJ,1V,154,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,MAZDA,B-SERIES,2005,2006,4.0 B4000 BRAVO i (MJ2E) Petrol Rear-Wheel Drive Ute,Petrol,Rear-Wheel Drive,Ute,MJ,1V,154,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,MAZDA,B-SERIES,2005,2006,4.0 B4000 BRAVO i (MJ2E) Petrol Rear-Wheel Drive Ute,Petrol,Rear-Wheel Drive,Ute,MJ,1V,154,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,MAZDA,B-SERIES,2005,2006,4.0 B4000 BRAVO i 4x4 (MJ2E) Petrol All-wheel Drive Ute,Petrol,All-wheel Drive,Ute,MJ,1V,154,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,MAZDA,B-SERIES,2005,2006,4.0 B4000 BRAVO i 4x4 (MJ2E) Petrol All-wheel Drive Ute,Petrol,All-wheel Drive,Ute,MJ,1V,154,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,MAZDA,B-SERIES,2005,2006,4.0 B4000 BRAVO i 4x4 (UNY0) Petrol All-wheel Drive Platform/Chassis,Petrol,All-wheel Drive,Platform/Chassis,UN,99V,154,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,MAZDA,B-SERIES,2005,2006,4.0 B4000 BRAVO i 4x4 (UNY0) Petrol All-wheel Drive Platform/Chassis,Petrol,All-wheel Drive,Platform/Chassis,UN,99V,154,No
