part_number,name,voltage,capacity_ah,length_mm,width_mm,height_mm,terminal_layout,cca,rc,warranty_months,category,tier,make,model,year_from,year_to,series,engine_type,drive_type,body_type,chassis,engine_code,power_kw,is_auxiliary
NS60 MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,D Polarity SP Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,ALTO,2009,2014,"1.0 (AMF310, GFC31S) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,"GF,HA25_,HA35_",K10B,50,No
NS40Z MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,D Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,ALTO,2009,2014,"1.0 (AMF310, GFC31S) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,"GF,HA25_,HA35_",K10B,50,No
NS40Z MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,D Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,ALTO,1996,2002,1.0 (SH410) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"EF,SH410_",G10B,39,No
NS40Z MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,D Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,ALTO,1986,1993,0.8 Petrol Front-Wheel Drive Hatchback Van,Petrol,Front-Wheel Drive,Hatchback Van,EC,F8B,29,No
NS40Z MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,D Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,ALTO,1987,1988,0.8 (SB308/CA) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,,F8B,29,No
NS40ZLX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity SP Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,ALTO,1985,1988,0.5 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,,F5A,16,No
NS40ZL MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,ALTO,1985,1988,0.5 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,,F5A,16,No
NS40Z MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,D Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,LJ80,1977,1981,0.8 4x4 Petrol All-wheel Drive ,Petrol,All-wheel Drive,,,F8A,29,No
NS40Z MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,D Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,LJ80,1977,1981,0.8 All-wheel Drive (LJ80) Petrol All-wheel Drive ,Petrol,All-wheel Drive,,OL,F8A,29,No
NS40ZS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,D Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,CULTUS,1991,1996,"1.3 i (SF413, AK35, SY415, E35) Petrol Front-Wheel Drive Convertible",Petrol,Front-Wheel Drive,Convertible,SF413,G13BA,50,No
