part_number,name,voltage,capacity_ah,length_mm,width_mm,height_mm,terminal_layout,cca,rc,warranty_months,category,tier,make,model,year_from,year_to,series,engine_type,drive_type,body_type,chassis,engine_code,power_kw,is_auxiliary
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,DATSUN,300C,1984,1988,Y30 3.0 i Petrol Rear-Wheel Drive Sedan,Petrol,Rear-Wheel Drive,Sedan,Y30,VG30E,113,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,DATSUN,STANZA,1978,1983,"A10,710 1.6 i.e. (A10) Petrol Rear-Wheel Drive Sedan",Petrol,Rear-Wheel Drive,Sedan,"A10,710",L16,65,No
57 MF,Hi Performance (Car & Passenger Vehicle),12,57,231,171,184,D Polarity STD Terminal,560,100,30,Car & Passenger Vehicles,Hi Performance,DATSUN,STANZA,1978,1983,"A10,710 1.6 i.e. (A10) Petrol Rear-Wheel Drive Sedan",Petrol,Rear-Wheel Drive,Sedan,"A10,710",L16,65,No
NS40ZLSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity STD Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,DATSUN,SUNNY,1979,1982,"150Y,140Y 1.4 (HBL310) Petrol Rear-Wheel Drive Wagon",Petrol,Rear-Wheel Drive,Wagon,"150Y,140Y",A14,48,No
NS40ZLS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,DATSUN,SUNNY,1979,1982,"150Y,140Y 1.4 (HBL310) Petrol Rear-Wheel Drive Wagon",Petrol,Rear-Wheel Drive,Wagon,"150Y,140Y",A14,48,No
NS40ZLSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity STD Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,DATSUN,SUNNY,1979,1982,"150Y,140Y 1.5 (HBL310) Petrol Rear-Wheel Drive Wagon",Petrol,Rear-Wheel Drive,Wagon,"150Y,140Y",A15,51,No
NS40ZLS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,DATSUN,SUNNY,1979,1982,"150Y,140Y 1.5 (HBL310) Petrol Rear-Wheel Drive Wagon",Petrol,Rear-Wheel Drive,Wagon,"150Y,140Y",A15,51,No
NS40ZLSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity STD Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,DATSUN,SUNNY,1973,1982,"140Y,150Y 1.2 Petrol Rear-Wheel Drive Sedan",Petrol,Rear-Wheel Drive,Sedan,"140Y,150Y",A12,38,No
NS40ZLS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,DATSUN,SUNNY,1973,1982,"140Y,150Y 1.2 Petrol Rear-Wheel Drive Sedan",Petrol,Rear-Wheel Drive,Sedan,"140Y,150Y",A12,38,No
NS40ZLSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity STD Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,DATSUN,SUNNY,1979,1981,"140Y,150Y 1.5 (HBL310) Petrol Rear-Wheel Drive Sedan",Petrol,Rear-Wheel Drive,Sedan,"140Y,150Y",A15,51,No
