brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
MAHINDRA,CJ 3 Wagon,10/88,>,2.1 D,10/88,09/92,46,63,Brake pads,Prime,P 50 134,,18mm,75mm,149mm,,,,,,,Perrot,Prepared for wear indicator,21056,D1580 8792,With anti-squeal shim,
MAHINDRA,CJ 3 Wagon,10/88,>,2.1 D,10/88,09/92,46,63,Brake pads,Prime Ceramic,P50134N,,18mm,75mm,149mm,,,,,,,Perrot,Prepared for wear indicator,21056,D1580 8792,With anti-squeal shim,
