brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position,directional
ALFA ROMEO,147 (937_),10/00,12/10,"1.9 JTDM 16V (937.AXN1B, 937.AXZ1B)",06/08,03/10,125,170,Brake discs,Prime,09.4939.21,284mm,22mm,44mm,,5,Ventilated,59mm,"20,2mm",98Nm,2,,,,,,,
ALFA ROMEO,147 (937_),10/00,12/10,"1.9 JTDM 16V (937.AXN1B, 937.AXZ1B)",06/08,03/10,125,170,Brake discs,Prime,08.3126.21,251mm,10mm,51mm,,5,Solid,59mm,9mm,98Nm,2,,,,,,,
ALFA ROMEO,147 (937_),10/00,12/10,"1.9 JTDM 16V (937.AXN1B, 937.AXZ1B)",06/08,03/10,125,170,Brake pads,Prime,P 23 077,,19mm,59 - 62mm,155mm,,,,,,,Teves,Electric,"21637, 23289",D1476 8675,With accessoriesWith anti-squeal shimWith piston clip,,Yes
ALFA ROMEO,147 (937_),10/00,12/10,"1.9 JTDM 16V (937.AXN1B, 937.AXZ1B)",06/08,03/10,125,170,Brake pads,Prime Ceramic,P23077N,,19mm,59 - 62mm,155mm,,,,,,,Teves,Electric,"21637, 23289",D1476 8675,With accessoriesWith anti-squeal shimWith piston clip,,Yes
ALFA ROMEO,147 (937_),10/00,12/10,"1.9 JTDM 16V (937.AXN1B, 937.AXZ1B)",06/08,03/10,125,170,Brake pads,Prime,P 23 065,,17mm,44mm,96mm,,,,,,,Lucas,Without,23517,D1492 8692,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
ALFA ROMEO,147 (937_),10/00,12/10,"1.9 JTDM 16V (937.AXN1B, 937.AXZ1B)",06/08,03/10,125,170,Brake pads,Prime Ceramic,P23065N,,17mm,44mm,96mm,,,,,,,Lucas,Without,23517,D1492 8692,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
ALFA ROMEO,147 (937_),10/00,12/10,"1.9 JTDM 16V (937.AXN1B, 937.BXN1B)",09/04,03/10,110,150,Brake discs,Prime,09.4939.21,284mm,22mm,44mm,,5,Ventilated,59mm,"20,2mm",98Nm,2,,,,,,,
ALFA ROMEO,147 (937_),10/00,12/10,"1.9 JTDM 16V (937.AXN1B, 937.BXN1B)",09/04,03/10,110,150,Brake discs,Prime,08.3126.21,251mm,10mm,51mm,,5,Solid,59mm,9mm,98Nm,2,,,,,,,
ALFA ROMEO,147 (937_),10/00,12/10,"1.9 JTDM 16V (937.AXN1B, 937.BXN1B)",09/04,03/10,110,150,Brake pads,Prime,P 23 077,,19mm,59 - 62mm,155mm,,,,,,,Teves,Electric,"21637, 23289",D1476 8675,With accessoriesWith anti-squeal shimWith piston clip,,Yes
ALFA ROMEO,147 (937_),10/00,12/10,"1.9 JTDM 16V (937.AXN1B, 937.BXN1B)",09/04,03/10,110,150,Brake pads,Prime Ceramic,P23077N,,19mm,59 - 62mm,155mm,,,,,,,Teves,Electric,"21637, 23289",D1476 8675,With accessoriesWith anti-squeal shimWith piston clip,,Yes
ALFA ROMEO,147 (937_),10/00,12/10,"1.9 JTDM 16V (937.AXN1B, 937.BXN1B)",09/04,03/10,110,150,Brake pads,Prime,P 23 065,,17mm,44mm,96mm,,,,,,,Lucas,Without,23517,D1492 8692,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
ALFA ROMEO,147 (937_),10/00,12/10,"1.9 JTDM 16V (937.AXN1B, 937.BXN1B)",09/04,03/10,110,150,Brake pads,Prime Ceramic,P23065N,,17mm,44mm,96mm,,,,,,,Lucas,Without,23517,D1492 8692,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
ALFA ROMEO,147 (937_),10/00,12/10,"2.0 16V T.SPARK (937.AXA1, 937.AXC1, 937.BXC1)",01/01,03/10,110,150,Brake discs,Prime,09.4939.21,284mm,22mm,44mm,,5,Ventilated,59mm,"20,2mm",98Nm,2,,,,,,,
ALFA ROMEO,147 (937_),10/00,12/10,"2.0 16V T.SPARK (937.AXA1, 937.AXC1, 937.BXC1)",01/01,03/10,110,150,Brake discs,Prime,08.3126.21,251mm,10mm,51mm,,5,Solid,59mm,9mm,98Nm,2,,,,,,,
ALFA ROMEO,147 (937_),10/00,12/10,"2.0 16V T.SPARK (937.AXA1, 937.AXC1, 937.BXC1)",01/01,03/10,110,150,Brake pads,Prime,P 23 077,,19mm,59 - 62mm,155mm,,,,,,,Teves,Electric,"21637, 23289",D1476 8675,With accessoriesWith anti-squeal shimWith piston clip,,Yes
ALFA ROMEO,147 (937_),10/00,12/10,"2.0 16V T.SPARK (937.AXA1, 937.AXC1, 937.BXC1)",01/01,03/10,110,150,Brake pads,Prime Ceramic,P23077N,,19mm,59 - 62mm,155mm,,,,,,,Teves,Electric,"21637, 23289",D1476 8675,With accessoriesWith anti-squeal shimWith piston clip,,Yes
ALFA ROMEO,147 (937_),10/00,12/10,"2.0 16V T.SPARK (937.AXA1, 937.AXC1, 937.BXC1)",01/01,03/10,110,150,Brake pads,Prime,P 23 065,,17mm,44mm,96mm,,,,,,,Lucas,Without,23517,D1492 8692,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
ALFA ROMEO,147 (937_),10/00,12/10,"2.0 16V T.SPARK (937.AXA1, 937.AXC1, 937.BXC1)",01/01,03/10,110,150,Brake pads,Prime Ceramic,P23065N,,17mm,44mm,96mm,,,,,,,Lucas,Without,23517,D1492 8692,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
ALFA ROMEO,147 (937_),10/00,12/10,3.2 GTA (937.AXL1),02/03,03/10,184,250,Brake discs,Prime,09.6843.21,305mm,28mm,45mm,,5,Ventilated,59mm,26mm,98Nm,2,,,,,,
ALFA ROMEO,147 (937_),10/00,12/10,3.2 GTA (937.AXL1),02/03,03/10,184,250,Brake discs,Prime,09.8933.11,330mm,32mm,45mm,,5,Ventilated,59mm,30mm,98Nm,2,,,,,,
ALFA ROMEO,147 (937_),10/00,12/10,3.2 GTA (937.AXL1),02/03,03/10,184,250,Brake discs,Prime,08.7861.11,276mm,10mm,46mm,,5,Solid,59mm,9mm,98Nm,2,,,,,,
ALFA ROMEO,147 (937_),10/00,12/10,3.2 GTA (937.AXL1),02/03,03/10,184,250,Brake pads,Prime,P 23 074,,18mm,69mm,110mm,,,,,,,Brembo,Electric,"21381, 23206, 23207",D592 7471,With anti-squeal shim,
ALFA ROMEO,147 (937_),10/00,12/10,3.2 GTA (937.AXL1),02/03,03/10,184,250,Brake pads,Prime Ceramic,P23074N,,18mm,69mm,110mm,,,,,,,Brembo,Electric,"21381, 23206, 23207",D592 7471,With anti-squeal shim,
ALFA ROMEO,147 (937_),10/00,12/10,3.2 GTA (937.AXL1),02/03,03/10,184,250,Brake pads,Prime,P 23 098,,16mm,77mm,132mm,,,,,,,Brembo,Electric,"23092, 24273, 24274",D1016 7919,With anti-squeal shim,
ALFA ROMEO,147 (937_),10/00,12/10,3.2 GTA (937.AXL1),02/03,03/10,184,250,Brake pads,Prime Ceramic,P23098N,,16mm,77mm,132mm,,,,,,,Brembo,Electric,"23092, 24273, 24274",D1016 7919,With anti-squeal shim,
ALFA ROMEO,147 (937_),10/00,12/10,3.2 GTA (937.AXL1),02/03,03/10,184,250,Brake pads,Prime,P 23 065,,17mm,44mm,96mm,,,,,,,Lucas,Without,23517,D1492 8692,With accessoriesWith anti-squeal shimWith brake caliper bolts,
ALFA ROMEO,147 (937_),10/00,12/10,3.2 GTA (937.AXL1),02/03,03/10,184,250,Brake pads,Prime Ceramic,P23065N,,17mm,44mm,96mm,,,,,,,Lucas,Without,23517,D1492 8692,With accessoriesWith anti-squeal shimWith brake caliper bolts,
ALFA ROMEO,155 (167_),01/92,12/97,2.0 T.S. 16V (167.A2G),03/95,12/97,110,150,Brake discs,Prime,09.9626.14,284mm,22mm,39mm,,4,Ventilated,59mm,"20,2mm",86Nm,2,,,,,,
ALFA ROMEO,155 (167_),01/92,12/97,2.0 T.S. 16V (167.A2G),03/95,12/97,110,150,Brake discs,Prime,09.4939.11,284mm,22mm,44mm,,4,Ventilated,59mm,"20,2mm",98Nm,2,,,,,,
ALFA ROMEO,155 (167_),01/92,12/97,2.0 T.S. 16V (167.A2G),03/95,12/97,110,150,Brake discs,Xtra,09.4939.1X,284mm,22mm,44mm,,4,Ventilated,59mm,"20,2mm",98Nm,2,,,,,,
ALFA ROMEO,155 (167_),01/92,12/97,2.0 T.S. 16V (167.A2G),03/95,12/97,110,150,Brake discs,Prime,08.5085.11,240mm,11mm,40mm,,4,Solid,59mm,"9,2mm",98Nm,2,,,,,,
ALFA ROMEO,155 (167_),01/92,12/97,2.0 T.S. 16V (167.A2G),03/95,12/97,110,150,Brake discs,Xtra,08.5085.1X,240mm,11mm,40mm,,4,Solid,59mm,"9,2mm",98Nm,2,,,,,,
ALFA ROMEO,155 (167_),01/92,12/97,2.0 T.S. 16V (167.A2G),03/95,12/97,110,150,Brake pads,Prime,P 23 017,,17mm,67mm,104mm,,,,,,,TRW,Electric,"20833, 20834, 20838",,With anti-squeal shimWith brake caliper bolts,
ALFA ROMEO,155 (167_),01/92,12/97,2.0 T.S. 16V (167.A2G),03/95,12/97,110,150,Brake pads,Prime Ceramic,P23017N,,17mm,67mm,104mm,,,,,,,TRW,Electric,"20833, 20834, 20838",,With anti-squeal shimWith brake caliper bolts,
ALFA ROMEO,155 (167_),01/92,12/97,2.0 T.S. 16V (167.A2G),03/95,12/97,110,150,Brake pads,Prime,P 23 026,,14mm,45mm,87mm,,,,,,,Lucas,Without,23177,D1478 8677,With accessoriesWith anti-squeal shimWith brake caliper bolts,
ALFA ROMEO,155 (167_),01/92,12/97,2.0 T.S. 16V (167.A2G),03/95,12/97,110,150,Brake pads,Prime Ceramic,P23026N,,14mm,45mm,87mm,,,,,,,Lucas,Without,23177,D1478 8677,With accessoriesWith anti-squeal shimWith brake caliper bolts,
ALFA ROMEO,156 (932_),09/97,10/05,2.0 16V T.SPARK (932A2),09/97,06/02,114,155,Brake discs,Max,08.7354.75,281mm,15mm,45mm,,5,Solid,59mm,"13,2mm",98Nm,2,,,,,,,
ALFA ROMEO,156 (932_),09/97,10/05,2.0 16V T.SPARK (932A2),09/97,06/02,114,155,Brake discs,Prime,09.4939.21,284mm,22mm,44mm,,5,Ventilated,59mm,"20,2mm",98Nm,2,,,,,,,
ALFA ROMEO,156 (932_),09/97,10/05,2.0 16V T.SPARK (932A2),09/97,06/02,114,155,Brake discs,Prime,08.3126.21,251mm,10mm,51mm,,5,Solid,59mm,9mm,98Nm,2,,,,,,,
ALFA ROMEO,156 (932_),09/97,10/05,2.0 16V T.SPARK (932A2),09/97,06/02,114,155,Brake pads,Prime,P 23 077,,19mm,59 - 62mm,155mm,,,,,,,Teves,Electric,"21637, 23289",D1476 8675,With accessoriesWith anti-squeal shimWith piston clip,,Yes
