brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
LAMBORGHINI,MURCIÉLAGO,11/01,>,6.2,11/01,12/06,426,579,Brake pads,Prime,P 85 078,,17mm,74mm,97mm,,,,,,,Brembo,Electric,"23751, 23764, 23765",D1029 7934,With anti-squeal shim,,,,
LAMBORGHINI,MURCIÉLAGO,11/01,>,6.2,11/01,12/06,426,579,Brake pads,Prime Ceramic,P85078N,,17mm,74mm,97mm,,,,,,,Brembo,Electric,"23751, 23764, 23765",D1029 7934,With anti-squeal shim,,,,
LAMBORGHINI,MURCIÉLAGO,11/01,>,6.2,11/01,12/06,426,579,UPGRADE GT kit,GT | M6 | D,1N1.9508A_,405mm,34mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
LAMBORGHINI,MURCIÉLAGO,11/01,>,6.2,11/01,12/06,426,579,UPGRADE GT kit,GT | M6 | TY1,1N2.9508A_,405mm,34mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
LAMBORGHINI,MURCIÉLAGO,11/01,>,6.2,11/01,12/06,426,579,UPGRADE GT kit,GT | M6 | TY3,1N3.9508A_,405mm,34mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
LAMBORGHINI,MURCIÉLAGO,11/01,>,LP 640,04/06,>,471,641,Brake pads,Prime,P 85 078,,17mm,74mm,97mm,,,,,,,Brembo,Electric,"23751, 23764, 23765",D1029 7934,With anti-squeal shim,
LAMBORGHINI,MURCIÉLAGO,11/01,>,LP 640,04/06,>,471,641,Brake pads,Prime Ceramic,P85078N,,17mm,74mm,97mm,,,,,,,Brembo,Electric,"23751, 23764, 23765",D1029 7934,With anti-squeal shim,
LAMBORGHINI,MURCIÉLAGO Roadster,08/04,>,6.2,08/04,>,426,579,Brake pads,Prime,P 85 078,,17mm,74mm,97mm,,,,,,,Brembo,Electric,"23751, 23764, 23765",D1029 7934,With anti-squeal shim,
LAMBORGHINI,MURCIÉLAGO Roadster,08/04,>,6.2,08/04,>,426,579,Brake pads,Prime Ceramic,P85078N,,17mm,74mm,97mm,,,,,,,Brembo,Electric,"23751, 23764, 23765",D1029 7934,With anti-squeal shim,
LAMBORGHINI,URRACO,01/74,12/81,P200,01/75,12/81,133,182,Brake pads,Prime Ceramic,P06002N,,15mm,71mm,90mm,,,,,,,Teves,Prepared for wear indicator,20437,"D163 7015, D163 7090, D74 7001",With anti-squeal shim,
LAMBORGHINI,URRACO,01/74,12/81,P250,01/74,12/81,162,220,Brake pads,Prime Ceramic,P06002N,,15mm,71mm,90mm,,,,,,,Teves,Prepared for wear indicator,20437,"D163 7015, D163 7090, D74 7001",With anti-squeal shim,
LAMBORGHINI,URRACO,01/74,12/81,P300,01/74,12/81,195,265,Brake pads,Prime Ceramic,P06002N,,15mm,71mm,90mm,,,,,,,Teves,Prepared for wear indicator,20437,"D163 7015, D163 7090, D74 7001",With anti-squeal shim,
LAMBORGHINI,URUS,02/18,>,4.0 All-wheel Drive,02/18,>,478,650,Brake pads,Prime,P 85 180,,17mm,69mm,129mm,,,,,,,TRW,Prepared for wear indicator,25998,,With accessoriesWith anti-squeal shimWith brake caliper bolts,
LAMBORGHINI,URUS,02/18,>,4.0 All-wheel Drive,02/18,>,478,650,Brake pads,Prime Ceramic,P85180N,,17mm,69mm,129mm,,,,,,,TRW,Prepared for wear indicator,25998,,With accessoriesWith anti-squeal shimWith brake caliper bolts,
