brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
DE TOMASO,PANTERA,01/71,10/97,5.8,01/71,12/93,228,310,Brake discs,Prime,09.5190.10,332mm,32mm,92mm,,5,Ventilated,82mm,30mm,,1,,,,,,
DE TOMASO,PANTERA,01/71,10/97,5.8,01/71,12/93,228,310,Brake discs,Prime,09.5191.10,314mm,28mm,84mm,,5,Ventilated,82mm,26mm,,1,,,,,,
