brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
DAIHATSU,CHARADE IV Saloon (G203),03/93,01/01,1.5 i 16V,06/94,11/99,66,90,Brake pads,Prime Ceramic,P49005N,,13mm,42mm,101mm,,,,,,,Akebono,Without,20008,"D366 7257, D573 7453",With anti-squeal shim,
DAIHATSU,"COPEN (L880_, L881_)",03/02,09/12,0.7 (L880),09/03,12/07,50,68,Brake discs,Prime,09.B523.11,246mm,17mm,42mm,,4,Ventilated,55mm,16mm,,2,,,,,,
DAIHATSU,"COPEN (L880_, L881_)",03/02,09/12,0.7 (L880),09/03,12/07,50,68,Brake pads,Prime,P 79 012,,15mm,45mm,109mm,,,,,,,Sumitomo,Acoustic,"23507, 23508, 23509","D2005 9235, D2005 9304",With anti-squeal shim,
DAIHATSU,"COPEN (L880_, L881_)",03/02,09/12,0.7 (L880),09/03,12/07,50,68,Brake pads,Prime Ceramic,P79012N,,15mm,45mm,109mm,,,,,,,Sumitomo,Acoustic,"23507, 23508, 23509","D2005 9235, D2005 9304",With anti-squeal shim,
DAIHATSU,"CUORE III (L200, L201)",08/90,04/95,0.7,08/90,11/94,30,41,Brake discs,Prime,09.8632.10,211mm,16mm,41mm,,4,Ventilated,70mm,15mm,103Nm,2,,,,,,
DAIHATSU,"CUORE III (L200, L201)",08/90,04/95,0.7,04/92,04/95,32,44,Brake discs,Prime,09.8632.10,211mm,16mm,41mm,,4,Ventilated,70mm,15mm,103Nm,2,,,,,,
DAIHATSU,"CUORE III (L200, L201)",08/90,04/95,0.8,10/90,12/94,30,41,Brake discs,Prime,09.8632.10,211mm,16mm,41mm,,4,Ventilated,70mm,15mm,103Nm,2,,,,,,
DAIHATSU,"CUORE III (L200, L201)",08/90,04/95,0.8,10/90,09/94,32,44,Brake discs,Prime,09.8632.10,211mm,16mm,41mm,,4,Ventilated,70mm,15mm,103Nm,2,,,,,,
DAIHATSU,CUORE IV (L501),08/94,12/99,0.7,12/94,10/98,32,44,Brake discs,Prime,08.A151.10,211mm,10mm,35mm,,4,Solid,70mm,9mm,103Nm,2,,,,,,
DAIHATSU,CUORE IV (L501),08/94,12/99,0.7,12/94,10/98,32,44,Brake discs,Prime,09.8632.10,211mm,16mm,41mm,,4,Ventilated,70mm,15mm,103Nm,2,,,,,,
DAIHATSU,CUORE IV (L501),08/94,12/99,0.7,12/94,10/98,32,44,Brake pads,Prime,P 16 003,,13mm,64mm,79mm,,,,,,,Sumitomo,Without,20780,D456 7336,With anti-squeal shim,
DAIHATSU,CUORE IV (L501),08/94,12/99,0.7,12/94,10/98,32,44,Brake pads,Prime Ceramic,P16003N,,13mm,64mm,79mm,,,,,,,Sumitomo,Without,20780,D456 7336,With anti-squeal shim,
DAIHATSU,CUORE V (L7_),10/98,05/03,1.0,11/98,09/00,40,54,Brake discs,Prime,08.9138.11,211mm,11mm,41mm,,4,Solid,55mm,10mm,103Nm,2,,,,,,,
DAIHATSU,CUORE V (L7_),10/98,05/03,1.0,11/98,09/00,40,54,Brake pads,Prime,P 16 009,,14mm,58mm,79mm,,,,,,,Sumitomo,Acoustic,"23494, 23495, 23496",,With anti-squeal shim,,Yes
DAIHATSU,CUORE V (L7_),10/98,05/03,1.0,11/98,09/00,40,54,Brake pads,Prime Ceramic,P16009N,,14mm,58mm,79mm,,,,,,,Sumitomo,Acoustic,"23494, 23495, 23496",,With anti-squeal shim,,Yes
DAIHATSU,CUORE V (L7_),10/98,05/03,1.0,11/98,12/02,41,56,Brake discs,Prime,08.9138.11,211mm,11mm,41mm,,4,Solid,55mm,10mm,103Nm,2,,,,,,,
DAIHATSU,CUORE V (L7_),10/98,05/03,1.0,11/98,12/02,41,56,Brake pads,Prime,P 16 009,,14mm,58mm,79mm,,,,,,,Sumitomo,Acoustic,"23494, 23495, 23496",,With anti-squeal shim,,Yes
