brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
ABARTH,124 Spider,03/16,>,1.4 (348),03/16,>,125,170,Brake discs,Prime,09.C391.21,280mm,22mm,44mm,,4,Ventilated,55mm,20mm,,2,,,,,,
ABARTH,124 Spider,03/16,>,1.4 (348),03/16,>,125,170,Brake discs,Prime,09.D307.11,280mm,22mm,44mm,,4,Ventilated,55mm,20mm,,2,,,,,,
ABARTH,124 Spider,03/16,>,1.4 (348),03/16,>,125,170,Brake discs,Prime,08.D226.11,280mm,"9,5mm",36mm,,4,Solid,55mm,"7,5mm",,2,,,,,,
ABARTH,124 Spider,03/16,>,1.4 (348),03/16,>,125,170,Brake pads,Prime,P 49 054,,15mm,54mm,122mm,,,,,,,Advics,Without,22271,D1903 9130,With accessoriesWith anti-squeal shim,
ABARTH,124 Spider,03/16,>,1.4 (348),03/16,>,125,170,Brake pads,Prime Ceramic,P49054N,,15mm,54mm,122mm,,,,,,,Advics,Without,22271,D1903 9130,With accessoriesWith anti-squeal shim,
ABARTH,124 Spider,03/16,>,1.4 (348),03/16,>,125,170,Brake pads,Prime,P 23 182,,13mm,71mm,125mm,,,,,,,Brembo,Acoustic,"25528, 25629, 25630",D1379 9074,With anti-squeal shim,
ABARTH,124 Spider,03/16,>,1.4 (348),03/16,>,125,170,Brake pads,Prime Ceramic,P23182N,,13mm,71mm,125mm,,,,,,,Brembo,Acoustic,"25528, 25629, 25630",D1379 9074,With anti-squeal shim,
ABARTH,124 Spider,03/16,>,1.4 (348),03/16,>,125,170,Brake pads,Prime,P 49 044,,14mm,45mm,99mm,,,,,,,Sumitomo,Acoustic,"24298, 24299, 24300",D1180 8296,With anti-squeal shim,
ABARTH,124 Spider,03/16,>,1.4 (348),03/16,>,125,170,Brake pads,Prime Ceramic,P49044N,,14mm,45mm,99mm,,,,,,,Sumitomo,Acoustic,"24298, 24299, 24300",D1180 8296,With anti-squeal shim,
ABARTH,500 / 595 / 695,01/08,>,1.4 (312.AXD1A),08/08,>,99,135,Brake discs,Prime,09.4939.11,284mm,22mm,44mm,,4,Ventilated,59mm,"20,2mm",98Nm,2,,,,,,,,,
ABARTH,500 / 595 / 695,01/08,>,1.4 (312.AXD1A),08/08,>,99,135,Brake discs,Xtra,09.4939.1X,284mm,22mm,44mm,,4,Ventilated,59mm,"20,2mm",98Nm,2,,,,,,,,,
ABARTH,500 / 595 / 695,01/08,>,1.4 (312.AXD1A),08/08,>,99,135,Brake discs,Prime,09.C645.11,284mm,22mm,44mm,,4,Ventilated,59mm,"20,2mm",,2,,,,,,,,,
ABARTH,500 / 595 / 695,01/08,>,1.4 (312.AXD1A),08/08,>,99,135,Brake discs,Prime,08.5085.11,240mm,11mm,40mm,,4,Solid,59mm,"9,2mm",98Nm,2,,,,,,,,,
ABARTH,500 / 595 / 695,01/08,>,1.4 (312.AXD1A),08/08,>,99,135,Brake discs,Xtra,08.5085.1X,240mm,11mm,40mm,,4,Solid,59mm,"9,2mm",98Nm,2,,,,,,,,,
ABARTH,500 / 595 / 695,01/08,>,1.4 (312.AXD1A),08/08,>,99,135,Brake discs,Prime,08.5085.31,240mm,11mm,40mm,,4,Solid,59mm,"9,2mm",98Nm,2,,,,,,,,,
ABARTH,500 / 595 / 695,01/08,>,1.4 (312.AXD1A),08/08,>,99,135,Brake pads,Prime,P 23 137,,19mm,57mm,137mm,,,,,,,Bosch,Electric,"23708, 23709",,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,
ABARTH,500 / 595 / 695,01/08,>,1.4 (312.AXD1A),08/08,>,99,135,Brake pads,Prime Ceramic,P23137N,,19mm,57mm,137mm,,,,,,,Bosch,Electric,"23708, 23709",,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,
ABARTH,500 / 595 / 695,01/08,>,1.4 (312.AXD1A),08/08,>,99,135,Brake pads,Prime,P 23 064,,14mm,44mm,96mm,,,,,,,Lucas,Without,23601,D1617 8742,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,
ABARTH,500 / 595 / 695,01/08,>,1.4 (312.AXD1A),08/08,>,99,135,Brake pads,Prime Ceramic,P23064N,,14mm,44mm,96mm,,,,,,,Lucas,Without,23601,D1617 8742,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,
ABARTH,500 / 595 / 695,01/08,>,1.4 (312.AXD1A),08/08,>,99,135,Brake pads,Prime,P 23 146,,14mm,44mm,96mm,,,,,,,TRW,Electric,"23601, 25347",D1617 8742,With anti-squeal shim,,,,
ABARTH,500 / 595 / 695,01/08,>,1.4 (312.AXD1A),08/08,>,99,135,Brake pads,Prime Ceramic,P23146N,,14mm,44mm,96mm,,,,,,,TRW,Electric,"23601, 25347",D1617 8742,With anti-squeal shim,,,,
ABARTH,500 / 595 / 695,01/08,>,1.4 (312.AXD1A),08/08,>,99,135,UPGRADE GT kit,GT | A4 | D,1A4.3002A_,285mm,28mm,,,,,,,,,,,,,,,4,1 piece,2 pieces
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF11, 312.AXF1A)",08/08,>,132,180,Brake discs,Prime,09.C645.11,284mm,22mm,44mm,,4,Ventilated,59mm,"20,2mm",,2,,,,,,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF11, 312.AXF1A)",08/08,>,132,180,Brake discs,Prime,09.B085.13,305mm,28mm,45mm,,4,Ventilated,59mm,26mm,,1,,,,,,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF11, 312.AXF1A)",08/08,>,132,180,Brake discs,Prime,08.5085.31,240mm,11mm,40mm,,4,Solid,59mm,"9,2mm",98Nm,2,,,,,,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF11, 312.AXF1A)",08/08,>,132,180,Brake pads,Prime,P 23 139,,15mm,71mm,125mm,,,,,,,Brembo,Electric,"24162, 24687, 25225",,With anti-squeal shim,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF11, 312.AXF1A)",08/08,>,132,180,Brake pads,Prime Ceramic,P23139N,,15mm,71mm,125mm,,,,,,,Brembo,Electric,"24162, 24687, 25225",,With anti-squeal shim,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF11, 312.AXF1A)",08/08,>,132,180,Brake pads,Prime,P 23 146,,14mm,44mm,96mm,,,,,,,TRW,Electric,"23601, 25347",D1617 8742,With anti-squeal shim,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF11, 312.AXF1A)",08/08,>,132,180,Brake pads,Prime Ceramic,P23146N,,14mm,44mm,96mm,,,,,,,TRW,Electric,"23601, 25347",D1617 8742,With anti-squeal shim,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF11, 312.AXF1A)",08/08,>,132,180,UPGRADE GT kit,GT | A4 | D,1A4.3002A_,285mm,28mm,,,,,,,,,,,,,,,4,1 piece,2 pieces
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF11, 312.AXF1A, 312.AXD1A)",08/08,>,118,160,Brake discs,Prime,09.C645.11,284mm,22mm,44mm,,4,Ventilated,59mm,"20,2mm",,2,,,,,,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF11, 312.AXF1A, 312.AXD1A)",08/08,>,118,160,Brake discs,Prime,08.5085.31,240mm,11mm,40mm,,4,Solid,59mm,"9,2mm",98Nm,2,,,,,,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF11, 312.AXF1A, 312.AXD1A)",08/08,>,118,160,Brake pads,Prime,P 23 139,,15mm,71mm,125mm,,,,,,,Brembo,Electric,"24162, 24687, 25225",,With anti-squeal shim,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF11, 312.AXF1A, 312.AXD1A)",08/08,>,118,160,Brake pads,Prime Ceramic,P23139N,,15mm,71mm,125mm,,,,,,,Brembo,Electric,"24162, 24687, 25225",,With anti-squeal shim,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF11, 312.AXF1A, 312.AXD1A)",08/08,>,118,160,Brake pads,Prime,P 23 146,,14mm,44mm,96mm,,,,,,,TRW,Electric,"23601, 25347",D1617 8742,With anti-squeal shim,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF11, 312.AXF1A, 312.AXD1A)",08/08,>,118,160,Brake pads,Prime Ceramic,P23146N,,14mm,44mm,96mm,,,,,,,TRW,Electric,"23601, 25347",D1617 8742,With anti-squeal shim,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF11, 312.AXF1A, 312.AXD1A)",08/08,>,118,160,UPGRADE GT kit,GT | A4 | D,1A4.3002A_,285mm,28mm,,,,,,,,,,,,,,,4,1 piece,2 pieces
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF1A, 312.AXD1A)",05/10,>,103,140,Brake discs,Prime,09.C645.11,284mm,22mm,44mm,,4,Ventilated,59mm,"20,2mm",,2,,,,,,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF1A, 312.AXD1A)",05/10,>,103,140,Brake discs,Prime,08.5085.31,240mm,11mm,40mm,,4,Solid,59mm,"9,2mm",98Nm,2,,,,,,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF1A, 312.AXD1A)",05/10,>,103,140,Brake pads,Prime,P 23 139,,15mm,71mm,125mm,,,,,,,Brembo,Electric,"24162, 24687, 25225",,With anti-squeal shim,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF1A, 312.AXD1A)",05/10,>,103,140,Brake pads,Prime Ceramic,P23139N,,15mm,71mm,125mm,,,,,,,Brembo,Electric,"24162, 24687, 25225",,With anti-squeal shim,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF1A, 312.AXD1A)",05/10,>,103,140,Brake pads,Prime,P 23 137,,19mm,57mm,137mm,,,,,,,Bosch,Electric,"23708, 23709",,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF1A, 312.AXD1A)",05/10,>,103,140,Brake pads,Prime Ceramic,P23137N,,19mm,57mm,137mm,,,,,,,Bosch,Electric,"23708, 23709",,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF1A, 312.AXD1A)",05/10,>,103,140,Brake pads,Prime,P 23 064,,14mm,44mm,96mm,,,,,,,Lucas,Without,23601,D1617 8742,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF1A, 312.AXD1A)",05/10,>,103,140,Brake pads,Prime Ceramic,P23064N,,14mm,44mm,96mm,,,,,,,Lucas,Without,23601,D1617 8742,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF1A, 312.AXD1A)",05/10,>,103,140,Brake pads,Prime,P 23 146,,14mm,44mm,96mm,,,,,,,TRW,Electric,"23601, 25347",D1617 8742,With anti-squeal shim,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF1A, 312.AXD1A)",05/10,>,103,140,Brake pads,Prime Ceramic,P23146N,,14mm,44mm,96mm,,,,,,,TRW,Electric,"23601, 25347",D1617 8742,With anti-squeal shim,,,,
ABARTH,500 / 595 / 695,01/08,>,"1.4 (312.AXF1A, 312.AXD1A)",05/10,>,103,140,UPGRADE GT kit,GT | A4 | D,1A4.3002A_,285mm,28mm,,,,,,,,,,,,,,,4,1 piece,2 pieces
ABARTH,500 / 595 / 695,01/08,>,1.4 (312.AXT1A),08/08,>,140,190,Brake discs,Prime,09.B085.13,305mm,28mm,45mm,,4,Ventilated,59mm,26mm,,1,,,,,,,,,
ABARTH,500 / 595 / 695,01/08,>,1.4 (312.AXT1A),08/08,>,140,190,Brake discs,Prime,08.5085.31,240mm,11mm,40mm,,4,Solid,59mm,"9,2mm",98Nm,2,,,,,,,,,
