brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
FIAT,124 (124_),07/66,07/75,1200 (124A),09/67,07/75,48,65,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,124 (124_),07/66,07/75,1200 (TA),07/66,10/73,44,60,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,124 (124_),07/66,07/75,1400 Special,12/68,12/72,51,70,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,124 Coupe (124_),06/67,02/76,1400 Sport,06/67,10/72,66,90,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,124 Coupe (124_),06/67,02/76,1600 (BC 1),04/70,10/73,81,110,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,124 Coupe (124_),06/67,02/76,1600 (BC 1),11/71,10/73,74,100,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,124 Coupe (124_),06/67,02/76,1600 Sport,08/72,12/75,76,104,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,124 Coupe (124_),06/67,02/76,1800 Sport,01/73,02/76,82,112,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,124 Coupe (124_),06/67,02/76,1800 Sport (CC1),01/73,02/76,87,118,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,124 Familiare (124_),04/67,03/75,1200,04/67,05/73,44,60,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,124 Familiare (124_),04/67,03/75,1200,05/73,03/75,48,65,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,125 (125_),07/67,03/74,1.6 (TA),10/68,10/73,74,100,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,125 (125_),07/67,03/74,1.6 (TA),07/67,03/74,66,90,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,127 (127_),06/71,05/96,0.9,06/71,05/83,29,40,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,128 (128_),03/69,12/84,1.1,02/75,09/81,33,45,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,128 (128_),03/69,12/84,1.1 (128A),03/69,12/84,40,55,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,128 (128_),03/69,12/84,1.3 (128A),08/74,12/84,44,60,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,128 (128_),03/69,12/84,1.3 Rally (128A),07/71,02/76,49,67,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,128 Coupe (128_),03/72,02/81,1.1 (AC 5),03/72,02/81,47,64,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,128 Coupe (128_),03/72,02/81,1.1 (AC 5),08/75,02/81,48,65,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,128 Coupe (128_),03/72,02/81,1.3 (AC),03/72,12/79,55,75,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,128 Coupe (128_),03/72,02/81,1.3 Berlinetta (AC),06/75,12/79,54,73,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,130 (130_),06/69,03/78,3.2 (B),12/71,03/78,121,165,Brake pads,Prime,P 68 004,,14mm,42mm,109mm,,,,,,,Bendix,Prepared for wear indicator,"20140, 20141",D192 7078,With anti-squeal shim,
FIAT,130 Coupe (130_),10/71,03/78,3.2 (BC),10/71,03/78,121,165,Brake pads,Prime,P 68 004,,14mm,42mm,109mm,,,,,,,Bendix,Prepared for wear indicator,"20140, 20141",D192 7078,With anti-squeal shim,
FIAT,131 (131_),10/74,03/87,1.6 (131A1),10/74,09/81,55,75,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,131 (131_),10/74,03/87,2.0 Super,01/81,12/84,83,113,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,
FIAT,131 (131_),10/74,03/87,2.0 Super,01/81,12/84,83,113,Brake pads,Prime Ceramic,P23013N,,18mm,47mm,109mm,,,,,,,Bendix,Acoustic,"20950, 20951, 20952",,With anti-squeal shim,
FIAT,131 Familiare/Panorama (131_),03/75,12/84,1.6 CL (AF1),03/75,12/78,55,75,Brake discs,Prime,08.3636.10,227mm,"10,8mm",46mm,,4,Solid,62mm,9mm,86Nm,2,,,,,,,
