brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
LEXUS,RC (_C1_),08/14,>,200t (ASC10),08/15,>,180,245,Brake pads,Prime,P 83 131,,18mm,78mm,119mm,,,,,,,Advics,Acoustic,"24965, 25047","D1118 8224, D1686 8914",With anti-squeal shim,
LEXUS,RC (_C1_),08/14,>,200t (ASC10),08/15,>,180,245,Brake pads,Prime Ceramic,P83131N,,18mm,78mm,119mm,,,,,,,Advics,Acoustic,"24965, 25047","D1118 8224, D1686 8914",With anti-squeal shim,
LEXUS,RC (_C1_),08/14,>,200t (ASC10),08/15,>,180,245,Brake pads,Prime,P 83 174,,15mm,48mm,104mm,,,,,,,Akebono,Without,"20582, 26245","D2183 9427, D2305 9540",With anti-squeal shim,
LEXUS,RC (_C1_),08/14,>,200t (ASC10),08/15,>,180,245,Brake pads,Prime Ceramic,P83174N,,15mm,48mm,104mm,,,,,,,Akebono,Without,"20582, 26245","D2183 9427, D2305 9540",With anti-squeal shim,
LEXUS,RC (_C1_),08/14,>,200t (ASC10),08/15,>,180,245,Brake pads,Prime,P 83 132,,17mm,46mm,115mm,,,,,,,Akebono,Without,25525,D1391 8841,With anti-squeal shim,
LEXUS,RC (_C1_),08/14,>,200t (ASC10),08/15,>,180,245,Brake pads,Prime Ceramic,P83132N,,17mm,46mm,115mm,,,,,,,Akebono,Without,25525,D1391 8841,With anti-squeal shim,
LEXUS,RC (_C1_),08/14,>,"300 (ASC10_, ASC10R)",11/17,>,180,245,Brake discs,Prime,09.C932.11,334mm,30mm,51mm,,5,Ventilated,62mm,27mm,,1,,,,,,
LEXUS,RC (_C1_),08/14,>,"300 (ASC10_, ASC10R)",11/17,>,180,245,Brake discs,Prime,09.D507.11,334mm,30mm,51mm,,5,Ventilated,62mm,27mm,,1,,,,,,
LEXUS,RC (_C1_),08/14,>,"300 (ASC10_, ASC10R)",11/17,>,180,245,Brake discs,Prime,09.F557.11,297mm,18mm,"63,9mm",,5,Ventilated,62mm,"16,5mm",,0,,,,,,
LEXUS,RC (_C1_),08/14,>,"300 (ASC10_, ASC10R)",11/17,>,180,245,Brake discs,Prime,09.C930.11,310mm,18mm,67mm,,5,Ventilated,62mm,"16,5mm",,2,,,,,,
LEXUS,RC (_C1_),08/14,>,"300 (ASC10_, ASC10R)",11/17,>,180,245,Brake discs,Prime,09.D719.11,310mm,22mm,67mm,,5,Ventilated,62mm,"20,5mm",,2,,,,,,
LEXUS,RC (_C1_),08/14,>,"300 (ASC10_, ASC10R)",11/17,>,180,245,Brake discs,Prime,09.F558.11,323mm,20mm,"63,8mm",,5,Ventilated,62mm,"18,5mm",,0,,,,,,
LEXUS,RC (_C1_),08/14,>,"300 (ASC10_, ASC10R)",11/17,>,180,245,Brake pads,Prime,P 83 072,,18mm,78mm,119mm,,,,,,,Advics,Acoustic,"20325, 24396","D1118 8224, D1586 8797, D1686 8914",With anti-squeal shim,
LEXUS,RC (_C1_),08/14,>,"300 (ASC10_, ASC10R)",11/17,>,180,245,Brake pads,Prime Ceramic,P83072N,,18mm,78mm,119mm,,,,,,,Advics,Acoustic,"20325, 24396","D1118 8224, D1586 8797, D1686 8914",With anti-squeal shim,
LEXUS,RC (_C1_),08/14,>,"300 (ASC10_, ASC10R)",11/17,>,180,245,Brake pads,Prime,P 83 131,,18mm,78mm,119mm,,,,,,,Advics,Acoustic,"24965, 25047","D1118 8224, D1686 8914",With anti-squeal shim,
LEXUS,RC (_C1_),08/14,>,"300 (ASC10_, ASC10R)",11/17,>,180,245,Brake pads,Prime Ceramic,P83131N,,18mm,78mm,119mm,,,,,,,Advics,Acoustic,"24965, 25047","D1118 8224, D1686 8914",With anti-squeal shim,
