brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position,max_diameter
ISUZU,"D-MAX III (TFR, TFS)",06/19,>,1.9 DDI 4x4 (TFS87J),11/19,>,110,150,Brake pads,Prime Ceramic,P34007N,,17mm,61mm,152mm,,,,,,,Akebono,Acoustic,"25149, 25150, 25151",D1677 8906,With accessoriesWith anti-squeal shim,
ISUZU,"D-MAX III (TFR, TFS)",06/19,>,1.9 DDI 4x4 (TFS87J),11/19,>,110,150,Brake pads,Prime,P 34 013,,17mm,58mm,152mm,,,,,,,,Acoustic,"26708, 26709, 26811, 26812",,With anti-squeal shim,
ISUZU,"D-MAX III (TFR, TFS)",06/19,>,1.9 DDI 4x4 (TFS87J),11/19,>,110,150,Brake pads,Prime Ceramic,P34013N,,17mm,58mm,152mm,,,,,,,,Acoustic,"26708, 26709, 26811, 26812",,With anti-squeal shim,
ISUZU,"D-MAX III (TFR, TFS)",06/19,>,1.9 DDI 4x4 (TFS87J),11/19,>,110,150,Brake pads,Prime,P 34 014,,17mm,61mm,152mm,,,,,,,,Acoustic,"26534, 26535, 26734, 26735",,With accessoriesWith anti-squeal shim,
ISUZU,"D-MAX III (TFR, TFS)",06/19,>,1.9 DDI 4x4 (TFS87J),11/19,>,110,150,Brake pads,Prime Ceramic,P34014N,,17mm,61mm,152mm,,,,,,,,Acoustic,"26534, 26535, 26734, 26735",,With accessoriesWith anti-squeal shim,
ISUZU,"D-MAX III (TFR, TFS)",06/19,>,3.0 DDI (TFR40J),11/19,>,140,190,Brake pads,Prime,P 34 013,,17mm,58mm,152mm,,,,,,,,Acoustic,"26708, 26709, 26811, 26812",,With anti-squeal shim,
ISUZU,"D-MAX III (TFR, TFS)",06/19,>,3.0 DDI (TFR40J),11/19,>,140,190,Brake pads,Prime Ceramic,P34013N,,17mm,58mm,152mm,,,,,,,,Acoustic,"26708, 26709, 26811, 26812",,With anti-squeal shim,
ISUZU,"D-MAX III (TFR, TFS)",06/19,>,3.0 DDI (TFR40J),11/19,>,140,190,Brake pads,Prime,P 34 014,,17mm,61mm,152mm,,,,,,,,Acoustic,"26534, 26535, 26734, 26735",,With accessoriesWith anti-squeal shim,
ISUZU,"D-MAX III (TFR, TFS)",06/19,>,3.0 DDI (TFR40J),11/19,>,140,190,Brake pads,Prime Ceramic,P34014N,,17mm,61mm,152mm,,,,,,,,Acoustic,"26534, 26535, 26734, 26735",,With accessoriesWith anti-squeal shim,
ISUZU,"D-MAX III (TFR, TFS)",06/19,>,3.0 DDI 4x4 (TFS40J),11/19,>,140,190,Brake pads,Prime,P 34 013,,17mm,58mm,152mm,,,,,,,,Acoustic,"26708, 26709, 26811, 26812",,With anti-squeal shim,
ISUZU,"D-MAX III (TFR, TFS)",06/19,>,3.0 DDI 4x4 (TFS40J),11/19,>,140,190,Brake pads,Prime Ceramic,P34013N,,17mm,58mm,152mm,,,,,,,,Acoustic,"26708, 26709, 26811, 26812",,With anti-squeal shim,
ISUZU,"D-MAX III (TFR, TFS)",06/19,>,3.0 DDI 4x4 (TFS40J),11/19,>,140,190,Brake pads,Prime,P 34 014,,17mm,61mm,152mm,,,,,,,,Acoustic,"26534, 26535, 26734, 26735",,With accessoriesWith anti-squeal shim,
ISUZU,"D-MAX III (TFR, TFS)",06/19,>,3.0 DDI 4x4 (TFS40J),11/19,>,140,190,Brake pads,Prime Ceramic,P34014N,,17mm,61mm,152mm,,,,,,,,Acoustic,"26534, 26535, 26734, 26735",,With accessoriesWith anti-squeal shim,
ISUZU,MU (_U_),02/89,08/02,2.6 4x4 (UCS17),02/89,07/94,89,121,Brake pads,Prime,P 59 020,,17mm,59mm,138mm,,,,,,,Akebono,Acoustic,"21845, 21846, 21847",D579 7459,With anti-squeal shim,
ISUZU,MU (_U_),02/89,08/02,2.6 4x4 (UCS17),02/89,07/94,89,121,Brake pads,Prime Ceramic,P59020N,,17mm,59mm,138mm,,,,,,,Akebono,Acoustic,"21845, 21846, 21847",D579 7459,With anti-squeal shim,
ISUZU,MU (_U_),02/89,08/02,2.6 4x4 (UCS17),02/89,07/94,89,121,Brake pads,Prime,P 59 021,,16mm,43mm,110mm,,,,,,,Sumitomo,Acoustic,"21875, 21876, 21877",D580 7460,With anti-squeal shim,
ISUZU,MU (_U_),02/89,08/02,2.6 4x4 (UCS17),02/89,07/94,89,121,Brake pads,Prime Ceramic,P59021N,,16mm,43mm,110mm,,,,,,,Sumitomo,Acoustic,"21875, 21876, 21877",D580 7460,With anti-squeal shim,
ISUZU,MU (_U_),02/89,08/02,3.0 D 4x4 (UES73EW),06/98,08/02,107,146,Brake discs,Prime,09.6866.20,280mm,26mm,36mm,,6,Ventilated,88mm,"24,6mm",118Nm,2,,,,,,
ISUZU,MU (_U_),02/89,08/02,3.0 D 4x4 (UES73EW),06/98,08/02,107,146,Brake discs,Prime,09.7377.10,313mm,18mm,80mm,,6,Ventilated,101mm,"16,6mm",118Nm,2,,,,,,
ISUZU,MU (_U_),02/89,08/02,3.0 D 4x4 (UES73EW),06/98,08/02,107,146,Brake pads,Prime,P 59 020,,17mm,59mm,138mm,,,,,,,Akebono,Acoustic,"21845, 21846, 21847",D579 7459,With anti-squeal shim,
ISUZU,MU (_U_),02/89,08/02,3.0 D 4x4 (UES73EW),06/98,08/02,107,146,Brake pads,Prime Ceramic,P59020N,,17mm,59mm,138mm,,,,,,,Akebono,Acoustic,"21845, 21846, 21847",D579 7459,With anti-squeal shim,
ISUZU,MU (_U_),02/89,08/02,3.0 D 4x4 (UES73EW),06/98,08/02,107,146,Brake pads,Prime,P 59 021,,16mm,43mm,110mm,,,,,,,Sumitomo,Acoustic,"21875, 21876, 21877",D580 7460,With anti-squeal shim,
ISUZU,MU (_U_),02/89,08/02,3.0 D 4x4 (UES73EW),06/98,08/02,107,146,Brake pads,Prime Ceramic,P59021N,,16mm,43mm,110mm,,,,,,,Sumitomo,Acoustic,"21875, 21876, 21877",D580 7460,With anti-squeal shim,
ISUZU,MU (_U_),02/89,08/02,"3.2 4x4 (UES25, UES25EW)",06/98,08/02,158,215,Brake pads,Prime,P 59 020,,17mm,59mm,138mm,,,,,,,Akebono,Acoustic,"21845, 21846, 21847",D579 7459,With anti-squeal shim,
ISUZU,MU (_U_),02/89,08/02,"3.2 4x4 (UES25, UES25EW)",06/98,08/02,158,215,Brake pads,Prime Ceramic,P59020N,,17mm,59mm,138mm,,,,,,,Akebono,Acoustic,"21845, 21846, 21847",D579 7459,With anti-squeal shim,
ISUZU,MU Closed Off-Road Van (_U_),05/89,10/93,2.6 4x4 (USC17),05/89,10/93,89,121,Brake pads,Prime,P 59 020,,17mm,59mm,138mm,,,,,,,Akebono,Acoustic,"21845, 21846, 21847",D579 7459,With anti-squeal shim,
ISUZU,MU Closed Off-Road Van (_U_),05/89,10/93,2.6 4x4 (USC17),05/89,10/93,89,121,Brake pads,Prime Ceramic,P59020N,,17mm,59mm,138mm,,,,,,,Akebono,Acoustic,"21845, 21846, 21847",D579 7459,With anti-squeal shim,
ISUZU,MU Closed Off-Road Van (_U_),05/89,10/93,2.6 4x4 (USC17),05/89,10/93,89,121,Brake pads,Prime,P 59 021,,16mm,43mm,110mm,,,,,,,Sumitomo,Acoustic,"21875, 21876, 21877",D580 7460,With anti-squeal shim,
ISUZU,MU Closed Off-Road Van (_U_),05/89,10/93,2.6 4x4 (USC17),05/89,10/93,89,121,Brake pads,Prime Ceramic,P59021N,,16mm,43mm,110mm,,,,,,,Sumitomo,Acoustic,"21875, 21876, 21877",D580 7460,With anti-squeal shim,
ISUZU,MU-X SUV (TFS/TFR),10/20,>,1.9 Ddi (UCR/UCS),10/20,>,110,150,Brake pads,Prime,P 34 013,,17mm,58mm,152mm,,,,,,,,Acoustic,"26708, 26709, 26811, 26812",,With anti-squeal shim,
ISUZU,MU-X SUV (TFS/TFR),10/20,>,1.9 Ddi (UCR/UCS),10/20,>,110,150,Brake pads,Prime Ceramic,P34013N,,17mm,58mm,152mm,,,,,,,,Acoustic,"26708, 26709, 26811, 26812",,With anti-squeal shim,
ISUZU,MU-X SUV (TFS/TFR),10/20,>,1.9 Ddi (UCR/UCS),10/20,>,110,150,Brake pads,Prime,P 34 014,,17mm,61mm,152mm,,,,,,,,Acoustic,"26534, 26535, 26734, 26735",,With accessoriesWith anti-squeal shim,
ISUZU,MU-X SUV (TFS/TFR),10/20,>,1.9 Ddi (UCR/UCS),10/20,>,110,150,Brake pads,Prime Ceramic,P34014N,,17mm,61mm,152mm,,,,,,,,Acoustic,"26534, 26535, 26734, 26735",,With accessoriesWith anti-squeal shim,
ISUZU,MU-X SUV (TFS/TFR),10/20,>,1.9 Ddi (UCR/UCS),11/21,>,110,150,Brake pads,Prime,P 34 014,,17mm,61mm,152mm,,,,,,,,Acoustic,"26534, 26535, 26734, 26735",,With accessoriesWith anti-squeal shim,
ISUZU,MU-X SUV (TFS/TFR),10/20,>,1.9 Ddi (UCR/UCS),11/21,>,110,150,Brake pads,Prime Ceramic,P34014N,,17mm,61mm,152mm,,,,,,,,Acoustic,"26534, 26535, 26734, 26735",,With accessoriesWith anti-squeal shim,
ISUZU,MU-X SUV (TFS/TFR),10/20,>,3.0 Ddi,10/20,>,140,190,Brake pads,Prime,P 34 014,,17mm,61mm,152mm,,,,,,,,Acoustic,"26534, 26535, 26734, 26735",,With accessoriesWith anti-squeal shim,
ISUZU,MU-X SUV (TFS/TFR),10/20,>,3.0 Ddi,10/20,>,140,190,Brake pads,Prime Ceramic,P34014N,,17mm,61mm,152mm,,,,,,,,Acoustic,"26534, 26535, 26734, 26735",,With accessoriesWith anti-squeal shim,
ISUZU,MU-X SUV (TFS/TFR),10/20,>,3.0 Ddi 4x4,10/20,>,140,190,Brake pads,Prime,P 34 014,,17mm,61mm,152mm,,,,,,,,Acoustic,"26534, 26535, 26734, 26735",,With accessoriesWith anti-squeal shim,
ISUZU,MU-X SUV (TFS/TFR),10/20,>,3.0 Ddi 4x4,10/20,>,140,190,Brake pads,Prime Ceramic,P34014N,,17mm,61mm,152mm,,,,,,,,Acoustic,"26534, 26535, 26734, 26735",,With accessoriesWith anti-squeal shim,
ISUZU,MU-X SUV (UCS/UCR),11/13,>,3.0 CRDi,11/13,>,130,177,Brake discs,Prime,09.C244.10,300mm,27mm,40mm,,6,Ventilated,88mm,25mm,,2,,,,,,
ISUZU,MU-X SUV (UCS/UCR),11/13,>,3.0 CRDi,11/13,>,130,177,Brake discs,Xtra,09.C244.1X,300mm,27mm,40mm,,6,Ventilated,88mm,25mm,,2,,,,,,
ISUZU,MU-X SUV (UCS/UCR),11/13,>,3.0 CRDi,11/13,>,130,177,Brake discs,Prime,09.D701.11,318mm,18mm,80mm,,6,Ventilated,101mm,"16,6mm",,1,,,,,,
ISUZU,MU-X SUV (UCS/UCR),11/13,>,3.0 CRDi,11/13,>,130,177,Brake pads,Prime,P 34 007,,17mm,61mm,152mm,,,,,,,Akebono,Acoustic,"25149, 25150, 25151",D1677 8906,With accessoriesWith anti-squeal shim,
ISUZU,MU-X SUV (UCS/UCR),11/13,>,3.0 CRDi,11/13,>,130,177,Brake pads,Prime Ceramic,P34007N,,17mm,61mm,152mm,,,,,,,Akebono,Acoustic,"25149, 25150, 25151",D1677 8906,With accessoriesWith anti-squeal shim,
ISUZU,MU-X SUV (UCS/UCR),11/13,>,3.0 CRDi,11/13,>,130,177,Brake pads,Prime,P 28 082,,16mm,48mm,113mm,,,,,,,Akebono,Acoustic,25434,"D1281 8397, D1585 8397",With anti-squeal shim,
ISUZU,MU-X SUV (UCS/UCR),11/13,>,3.0 CRDi,11/13,>,130,177,Brake pads,Prime Ceramic,P28082N,,16mm,48mm,113mm,,,,,,,Akebono,Acoustic,25434,"D1281 8397, D1585 8397",With anti-squeal shim,
ISUZU,MU-X SUV (UCS/UCR),11/13,>,3.0 CRDi 4x4,11/13,>,130,177,Brake discs,Prime,09.C244.10,300mm,27mm,40mm,,6,Ventilated,88mm,25mm,,2,,,,,,
ISUZU,MU-X SUV (UCS/UCR),11/13,>,3.0 CRDi 4x4,11/13,>,130,177,Brake discs,Xtra,09.C244.1X,300mm,27mm,40mm,,6,Ventilated,88mm,25mm,,2,,,,,,
ISUZU,MU-X SUV (UCS/UCR),11/13,>,3.0 CRDi 4x4,11/13,>,130,177,Brake discs,Prime,09.D701.11,318mm,18mm,80mm,,6,Ventilated,101mm,"16,6mm",,1,,,,,,
ISUZU,MU-X SUV (UCS/UCR),11/13,>,3.0 CRDi 4x4,11/13,>,130,177,Brake pads,Prime,P 34 007,,17mm,61mm,152mm,,,,,,,Akebono,Acoustic,"25149, 25150, 25151",D1677 8906,With accessoriesWith anti-squeal shim,
ISUZU,MU-X SUV (UCS/UCR),11/13,>,3.0 CRDi 4x4,11/13,>,130,177,Brake pads,Prime Ceramic,P34007N,,17mm,61mm,152mm,,,,,,,Akebono,Acoustic,"25149, 25150, 25151",D1677 8906,With accessoriesWith anti-squeal shim,
ISUZU,MU-X SUV (UCS/UCR),11/13,>,3.0 CRDi 4x4,11/13,>,130,177,Brake pads,Prime,P 28 082,,16mm,48mm,113mm,,,,,,,Akebono,Acoustic,25434,"D1281 8397, D1585 8397",With anti-squeal shim,
