brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
TATA,XENON Pickup,03/06,>,2.2 DiCOR,01/09,>,103,140,Brake pads,Prime Ceramic,P82003N,,18mm,61mm,144mm,,,,,,,Lucas,Without,25508,,With anti-squeal shim,
TATA,XENON Pickup,03/06,>,2.2 DiCOR,10/13,>,110,150,Brake pads,Prime Ceramic,P82003N,,18mm,61mm,144mm,,,,,,,Lucas,Without,25508,,With anti-squeal shim,
TATA,XENON Pickup,03/06,>,2.2 DiCOR 4x4,01/09,>,103,140,Brake pads,Prime Ceramic,P82003N,,18mm,61mm,144mm,,,,,,,Lucas,Without,25508,,With anti-squeal shim,
TATA,XENON Pickup,03/06,>,2.2 DiCOR 4x4,10/13,>,110,150,Brake pads,Prime Ceramic,P82003N,,18mm,61mm,144mm,,,,,,,Lucas,Without,25508,,With anti-squeal shim,
